data,ticker,fechamento,quantidade,volume
2021-01-05,CMIG4,14.14,8566300,120755777.0
2021-01-05,COGN3,4.67,53735300,250682460.0
2021-01-05,CPFE3,31.37,1801200,56240505.0
2021-01-05,CPLE3,67.02,214300,14364479.0
2021-01-05,CPLE6,72.54,1113300,80575548.0
2021-01-05,CRFB3,19.02,3946600,74976598.0
2021-01-05,CSAN3,79.49,2755700,215452258.0
2021-01-05,CSMG3,16.08,2113700,33972018.0
2021-01-05,CSNA3,34.79,14169800,484257808.0
2021-01-05,CURY3,10.59,978200,10384844.0
2021-01-05,CVCB3,20.23,5865500,117319038.0
2021-01-05,CYRE3,27.95,4541200,126863573.0
2021-01-05,DIRR3,13.24,1720200,22601444.0
2021-01-05,ECOR3,13.02,3678100,47818945.0
2021-01-05,EGIE3,43.19,1762400,75745479.0
2021-01-05,ELET3,34.71,5338900,185750742.0
2021-01-05,ELET6,35.16,1749700,61804076.0
2021-01-05,EMBR3,8.57,12581000,106688711.0
2021-01-05,ENBR3,19.1,4229500,80691965.0
2021-01-05,ENEV3,62.97,1938500,120807307.0
2021-01-05,ENGI11,50.99,1356000,68434915.0
2021-01-05,EQTL3,22.8,9772200,220828994.0
2021-01-05,EZTC3,40.7,2940600,120031610.0
2021-01-05,FLRY3,26.56,2147500,56928423.0
2021-01-05,GGBR4,26.67,17564800,462808227.0
2021-01-05,GNDI3,75.5,3731900,283041742.0
2021-01-05,GOAU4,12.06,13019600,154378668.0
2021-01-05,GOLL4,23.95,7493300,178939493.0
2021-01-05,HAPV3,14.65,8782000,129631401.0
2021-01-05,HGTX3,16.6,2474900,41335593.0
2021-01-05,HYPE3,34.23,3160100,107746470.0
2021-01-05,IGTA3,35.34,2380100,83843036.0
2021-01-05,IRBR3,7.76,56600800,440362334.0
2021-01-05,ITSA4,11.46,27673300,314987702.0
2021-01-05,ITUB4,30.7,28249800,864870504.0
2021-01-05,JBSS3,23.75,17855900,414877472.0
2021-01-05,JHSF3,7.36,9968400,72808318.0
2021-01-05,KLBN11,25.88,4435500,114274174.0
2021-01-05,LAME4,24.93,8940300,221380336.0
2021-01-05,LCAM3,28.5,1982500,56460630.0
2021-01-05,LOGG3,33.0,308300,10189026.0
2021-01-05,LREN3,41.8,5136200,214137838.0
2021-01-05,LWSA3,82.65,1355000,111069083.0
2021-01-05,MGLU3,24.76,25431900,629236845.0
2021-01-05,MRFG3,14.21,7203500,101912083.0
2021-01-05,MRVE3,18.62,4825100,89297585.0
2021-01-05,MULT3,22.58,5691100,127369888.0
2021-01-05,NTCO3,51.69,3476900,178696770.0
2021-01-05,PCAR3,73.34,1099900,80726527.0
2021-01-05,PETR3,30.4,20245000,607784726.0
2021-01-05,PETR4,30.04,95181100,2794814248.0
2021-01-05,PETZ3,18.59,2376300,43880323.0
2021-01-05,POMO4,2.84,5522900,15750243.0
2021-01-05,PRIO3,73.79,9490900,708233240.0
2021-01-05,PSSA3,47.36,870900,41227784.0
2021-01-05,QUAL3,33.81,3420900,115385532.0
2021-01-05,RADL3,24.96,4471400,110962925.0
2021-01-05,RAIL3,19.3,10187600,194197961.0
2021-01-05,RDOR3,65.1,1235000,79974325.0
2021-01-05,RENT3,67.38,3696600,248472105.0
2021-01-05,RRRP3,37.59,321000,11915826.0
2021-01-05,SANB11,43.58,3438300,149708909.0
2021-01-05,SBSP3,42.46,4327600,182988157.0
2021-01-05,SLCE3,29.82,2012900,59011532.0
2021-01-05,SMLS3,23.4,889500,20480138.0
2021-01-05,SMTO3,27.3,898700,24407777.0
2021-01-05,SOMA3,13.15,1346500,17571155.0
2021-01-05,STBP3,5.49,7769600,42283202.0
2021-01-05,SULA11,42.5,3062500,129094100.0
2021-01-05,SUZB3,58.64,5361400,311648107.0
2021-01-05,TAEE11,32.98,2036800,67069783.0
2021-01-05,TEND3,28.35,1688100,47936293.0
2021-01-05,TIMS3,14.1,8506600,120354001.0
2021-01-05,TOTS3,27.63,4430700,121697446.0
2021-01-05,TRPL4,27.56,1108700,30478276.0
2021-01-05,UGPA3,23.92,5428300,129259256.0
2021-01-05,USIM5,15.1,18302900,272894331.0
2021-01-05,VALE3,93.0,34300300,3145713443.0
2021-01-05,VIVA3,27.1,1266200,34431983.0
2021-01-05,VIVT3,45.55,2899200,132864293.0
2021-01-05,VVAR3,16.22,41436700,662760864.0
2021-01-05,WEGE3,79.2,8316800,642084741.0
2021-01-05,YDUQ3,34.17,3703500,125989823.0
2021-01-06,ABEV3,16.05,28371600,453295634.0
2021-01-06,ALPA4,39.4,1616200,64849383.0
2021-01-06,ALSO3,26.77,1385700,37709461.0
2021-01-06,ARZZ3,62.78,771100,49566375.0
2021-01-06,AZUL4,36.66,8241300,306972205.0
2021-01-06,B3SA3,59.77,17140800,1029008591.0
2021-01-06,BBAS3,37.99,20566700,784445888.0
2021-01-06,BBDC3,23.97,6161000,148322707.0
2021-01-06,BBDC4,27.07,60592900,1642683831.0
2021-01-06,BBSE3,28.37,4313400,123143141.0
2021-01-06,BEEF3,9.69,8358100,81584357.0
2021-01-06,BIDI11,92.26,738400,69045172.0
2021-01-06,BIDI4,30.89,1291900,40678114.0
2021-01-06,BPAC11,87.52,4288800,380388351.0
2021-01-06,BPAN4,9.21,2094600,19630144.0
2021-01-06,BRAP4,70.54,5984800,419309532.0
2021-01-06,BRDT3,21.75,10884000,238185440.0
2021-01-06,BRFS3,21.2,8883400,189418988.0
2021-01-06,BRKM5,24.27,4781500,114640702.0
2021-01-06,BRML3,9.21,17841300,167645275.0
2021-01-06,BTOW3,68.41,7548200,530566735.0
2021-01-06,CASH3,16.05,2077300,34611281.0
2021-01-06,CCRO3,12.61,11890200,151256567.0
2021-01-06,CEAB3,12.1,1263500,15248908.0
2021-01-06,CIEL3,3.72,41698800,157626396.0
2021-01-06,CMIG4,14.46,12894500,186333709.0
2021-01-06,COGN3,4.52,62974400,288523971.0
2021-01-06,CPFE3,31.33,1651900,51805453.0
2021-01-06,CPLE3,66.87,234800,15749321.0
2021-01-06,CPLE6,72.33,1486500,107506652.0
2021-01-06,CRFB3,18.89,3401800,64488156.0
2021-01-06,CSAN3,79.25,2445700,194469497.0
2021-01-06,CSMG3,16.08,2490100,40306059.0
2021-01-06,CSNA3,36.2,15970200,574700446.0
2021-01-06,CURY3,10.28,1689800,17535407.0
2021-01-06,CVCB3,20.3,6827800,138621956.0
2021-01-06,CYRE3,27.12,5227600,143315925.0
2021-01-06,DIRR3,12.79,1811100,23339878.0
2021-01-06,ECOR3,12.48,5067600,63995714.0
2021-01-06,EGIE3,42.86,1776400,76125340.0
2021-01-06,ELET3,34.18,4846600,167628901.0
2021-01-06,ELET6,34.98,1235900,43435928.0
2021-01-06,EMBR3,8.91,21827300,194979221.0
2021-01-06,ENBR3,18.98,2809500,53410613.0
2021-01-06,ENEV3,59.4,1914600,116192177.0
2021-01-06,ENGI11,49.34,1943200,96323734.0
2021-01-06,EQTL3,22.27,12351100,275099631.0
2021-01-06,EZTC3,38.82,3617900,142933313.0
2021-01-06,FLRY3,25.93,2207400,57729873.0
2021-01-06,GGBR4,27.99,26790200,750666635.0
2021-01-06,GNDI3,72.31,5292400,388569437.0
2021-01-06,GOAU4,12.55,27873900,349129425.0
2021-01-06,GOLL4,23.23,7861400,184562403.0
2021-01-06,HAPV3,14.11,14849700,213595745.0
2021-01-06,HGTX3,15.93,3682600,59668324.0
2021-01-06,HYPE3,33.44,1544000,51977248.0
2021-01-06,IGTA3,33.87,2868800,98626196.0
2021-01-06,IRBR3,7.75,68815000,544769643.0
2021-01-06,ITSA4,11.71,30996600,361980141.0
2021-01-06,ITUB4,31.55,43061900,1365655220.0
2021-01-06,JBSS3,23.61,14518700,343897181.0
2021-01-06,JHSF3,7.09,9928300,71729766.0
2021-01-06,KLBN11,26.14,4827900,125670835.0
2021-01-06,LAME4,23.5,12457200,298119904.0
2021-01-06,LCAM3,27.12,3138300,86612908.0
2021-01-06,LOGG3,33.07,324500,10745228.0
2021-01-06,LREN3,39.78,8921400,360900044.0
2021-01-06,LWSA3,80.11,1042300,85061982.0
2021-01-06,MGLU3,23.44,51799000,1239554598.0
2021-01-06,MRFG3,13.8,11868700,165035686.0
2021-01-06,MRVE3,17.93,5101800,92548504.0
2021-01-06,MULT3,21.6,7801000,170590182.0
2021-01-06,NTCO3,48.9,9361100,464778686.0
2021-01-06,PCAR3,72.75,926300,67621717.0
2021-01-06,PETR3,30.7,23213000,718675614.0
2021-01-06,PETR4,30.07,96562500,2947101588.0
2021-01-06,PETZ3,17.53,4733100,84750486.0
2021-01-06,POMO4,2.86,6941500,19885033.0
2021-01-06,PRIO3,72.63,4765500,355655040.0
2021-01-06,PSSA3,46.4,1317700,61566121.0
2021-01-06,QUAL3,32.6,4964900,163020403.0
2021-01-06,RADL3,24.19,4006400,98275721.0
2021-01-06,RAIL3,19.1,14303600,274889878.0
2021-01-06,RDOR3,61.85,1223200,77004845.0
2021-01-06,RENT3,63.71,8018200,517807505.0
2021-01-06,RRRP3,37.14,393100,14599453.0
2021-01-06,SANB11,44.66,2602200,116644933.0
2021-01-06,SBSP3,42.33,5286800,223652380.0
2021-01-06,SLCE3,29.76,1091400,32638848.0
2021-01-06,SMLS3,23.11,767600,17818186.0
2021-01-06,SMTO3,28.67,2068700,58737629.0
2021-01-06,SOMA3,12.75,1769000,22456121.0
2021-01-06,STBP3,5.34,10228700,55282291.0
2021-01-06,SULA11,41.01,3587400,148399616.0
2021-01-06,SUZB3,57.52,9016800,528585913.0
2021-01-06,TAEE11,32.82,2465900,81200380.0
2021-01-06,TEND3,27.24,1541100,42893641.0
2021-01-06,TIMS3,13.71,9998400,138402951.0
2021-01-06,TOTS3,26.33,5512800,147533398.0
2021-01-06,TRPL4,27.32,1024400,28067331.0
2021-01-06,UGPA3,23.51,6564800,154535104.0
2021-01-06,USIM5,15.72,23592900,369111930.0
2021-01-06,VALE3,95.61,53722500,5138191563.0
2021-01-06,VIVA3,26.25,2011600,52418080.0
2021-01-06,VIVT3,45.0,5790100,261191869.0
2021-01-06,VVAR3,15.51,49797300,787643535.0
2021-01-06,WEGE3,81.54,10753700,877451085.0
2021-01-06,YDUQ3,32.92,5004000,166455129.0
2021-01-07,ABEV3,16.05,32540100,522915337.0
2021-01-07,ALPA4,38.7,1835200,70928783.0
2021-01-07,ALSO3,26.19,2688200,71277904.0
2021-01-07,ARZZ3,62.92,962500,60488947.0
2021-01-07,AZUL4,36.05,7037000,257315055.0
2021-01-07,B3SA3,61.78,9267400,567263068.0
2021-01-07,BBAS3,39.56,21878700,855987803.0
2021-01-07,BBDC3,24.65,4429000,108655210.0
2021-01-07,BBDC4,27.84,46731900,1293907868.0
2021-01-07,BBSE3,28.97,6096400,174354671.0
2021-01-07,BEEF3,9.65,7765900,75333041.0
2021-01-07,BIDI11,98.3,1378900,134391424.0
2021-01-07,BIDI4,33.34,3131500,102738251.0
2021-01-07,BPAC11,90.45,3530100,315146521.0
2021-01-07,BPAN4,9.38,1780800,16646464.0
2021-01-07,BRAP4,76.38,4031400,301225637.0
2021-01-07,BRDT3,22.18,6954300,153251553.0
2021-01-07,BRFS3,21.93,12379900,268062432.0
2021-01-07,BRKM5,24.87,5391900,134194119.0
2021-01-07,BRML3,9.14,24081100,222431804.0
2021-01-07,BTOW3,67.31,8573900,585515044.0
2021-01-07,CASH3,16.26,1569400,25022017.0
2021-01-07,CCRO3,12.63,12132000,153028381.0
2021-01-07,CEAB3,11.39,2872600,33502691.0
2021-01-07,CIEL3,3.75,34796800,130146216.0
2021-01-07,CMIG4,14.27,16085600,233775920.0
2021-01-07,COGN3,4.62,141328200,666995541.0
2021-01-07,CPFE3,30.25,2662200,81391446.0
2021-01-07,CPLE3,65.63,180300,11856412.0
2021-01-07,CPLE6,70.74,1212200,86318778.0
2021-01-07,CRFB3,18.81,5525200,103825517.0
2021-01-07,CSAN3,82.39,2483700,201136411.0
2021-01-07,CSMG3,15.97,2511900,40130139.0
2021-01-07,CSNA3,38.53,16561000,625206686.0
2021-01-07,CURY3,10.54,926900,9736374.0
2021-01-07,CVCB3,19.56,5845300,117485861.0
2021-01-07,CYRE3,27.4,7641900,207736398.0
2021-01-07,DIRR3,12.6,1223600,15506461.0
2021-01-07,ECOR3,12.6,4395000,54692124.0
2021-01-07,EGIE3,42.48,1325000,56438517.0
2021-01-07,ELET3,33.91,5944400,202606702.0
2021-01-07,ELET6,34.3,2272000,78704975.0
2021-01-07,EMBR3,8.88,12826600,114978261.0
2021-01-07,ENBR3,18.56,3339200,62365700.0
2021-01-07,ENEV3,59.7,2274300,136045934.0
2021-01-07,ENGI11,47.58,2159700,103708424.0
2021-01-07,EQTL3,21.83,16907900,368211058.0
2021-01-07,EZTC3,38.32,3234300,125728099.0
2021-01-07,FLRY3,25.87,2066500,53455851.0
2021-01-07,GGBR4,29.54,20996500,612772657.0
2021-01-07,GNDI3,72.2,5634400,410656471.0
2021-01-07,GOAU4,13.1,18518600,239136921.0
2021-01-07,GOLL4,23.4,6249400,147182329.0
2021-01-07,HAPV3,14.28,7287300,103699133.0
2021-01-07,HGTX3,15.64,3472100,55013215.0
2021-01-07,HYPE3,33.43,1504700,50126523.0
2021-01-07,IGTA3,33.5,3243900,110698072.0
2021-01-07,IRBR3,7.75,44530600,347639059.0
2021-01-07,ITSA4,12.16,40121900,481352250.0
2021-01-07,ITUB4,32.83,46129800,1502078407.0
2021-01-07,JBSS3,23.83,16820400,401535366.0
2021-01-07,JHSF3,7.02,8564200,60587220.0
2021-01-07,KLBN11,28.13,9771800,270363748.0
2021-01-07,LAME4,23.18,11216800,261156589.0
2021-01-07,LCAM3,27.78,4786700,130710852.0
2021-01-07,LOGG3,32.62,332000,10937874.0
2021-01-07,LREN3,40.75,12286500,494021962.0
2021-01-07,LWSA3,78.71,992000,78902181.0
2021-01-07,MGLU3,23.16,42146600,981310617.0
2021-01-07,MRFG3,13.84,6188000,86088192.0
2021-01-07,MRVE3,17.95,4820300,87513702.0
2021-01-07,MULT3,21.6,6577300,143139767.0
2021-01-07,NTCO3,48.48,11211500,541128306.0
2021-01-07,PCAR3,74.03,1207500,88128552.0
2021-01-07,PETR3,31.65,16348700,513912768.0
2021-01-07,PETR4,31.0,56171300,1730397179.0
2021-01-07,PETZ3,17.52,6119700,108905612.0
2021-01-07,POMO4,2.85,5788800,16617449.0
2021-01-07,PRIO3,74.03,4441500,331080888.0
2021-01-07,PSSA3,47.52,1598300,75419816.0
2021-01-07,QUAL3,32.15,2430500,78092038.0
2021-01-07,RADL3,24.07,4990600,120682199.0
2021-01-07,RAIL3,19.63,16655700,323842272.0
2021-01-07,RDOR3,60.95,1919300,117875916.0
2021-01-07,RENT3,66.51,6248500,410232261.0
2021-01-07,RRRP3,36.5,1172200,42919012.0
2021-01-07,SANB11,46.38,2662300,122232299.0
2021-01-07,SBSP3,42.22,4030500,170265905.0
2021-01-07,SLCE3,29.83,1281000,38555590.0
2021-01-07,SMLS3,22.58,648900,14813969.0
2021-01-07,SMTO3,30.08,3608800,108496972.0
2021-01-07,SOMA3,12.8,1537200,19596911.0
2021-01-07,STBP3,5.29,8153200,43169518.0
2021-01-07,SULA11,41.3,3574700,146710176.0
2021-01-07,SUZB3,62.49,12899600,787573739.0
2021-01-07,TAEE11,32.15,3485000,112879194.0
2021-01-07,TEND3,26.97,1525200,41256465.0
2021-01-07,TIMS3,13.49,11072300,148396174.0
2021-01-07,TOTS3,26.25,3322500,87281127.0
2021-01-07,TRPL4,26.91,1237300,33421064.0
2021-01-07,UGPA3,24.35,5638900,135186498.0
2021-01-07,USIM5,16.59,22298600,365081283.0
2021-01-07,VALE3,102.32,74541400,7423056200.0
2021-01-07,VIVA3,26.32,1892500,50142933.0
2021-01-07,VIVT3,43.9,5213500,228914651.0
2021-01-07,VVAR3,15.08,70842700,1086690826.0
2021-01-07,WEGE3,84.66,7564800,635211562.0
2021-01-07,YDUQ3,33.22,6138600,204076274.0
2021-01-08,ABEV3,16.53,30188800,498456580.0
2021-01-08,ALPA4,40.7,1822400,73532181.0
2021-01-08,ALSO3,27.15,1375800,37129644.0
2021-01-08,ARZZ3,64.1,653500,42004469.0
2021-01-08,AZUL4,36.6,7023400,257961997.0
2021-01-08,B3SA3,62.69,13956700,879451555.0
2021-01-08,BBAS3,39.79,16240300,646128744.0
2021-01-08,BBDC3,24.46,5300300,130032061.0
2021-01-08,BBDC4,27.6,50298700,1391010468.0
2021-01-08,BBSE3,29.87,5151200,153107849.0
2021-01-08,BEEF3,9.73,7458100,72767314.0
2021-01-08,BIDI11,120.13,3481200,401130593.0
2021-01-08,BIDI4,40.16,8466100,320845902.0
2021-01-08,BPAC11,92.31,2654000,244122504.0
2021-01-08,BPAN4,9.57,1914500,18163090.0
2021-01-08,BRAP4,76.77,4749500,362912078.0
2021-01-08,BRDT3,22.8,8434100,190607890.0
2021-01-08,BRFS3,21.98,7074600,155262618.0
2021-01-08,BRKM5,24.69,2854000,70385889.0
2021-01-08,BRML3,9.41,14786800,138709936.0
2021-01-08,BTOW3,72.0,7263500,515499857.0
2021-01-08,CASH3,19.84,3107000,56956452.0
2021-01-08,CCRO3,13.04,10807400,141215935.0
2021-01-08,CEAB3,12.24,1880600,22525563.0
2021-01-08,CIEL3,3.83,31493400,119316132.0
2021-01-08,CMIG4,15.25,23051200,348837471.0
2021-01-08,COGN3,4.82,59322800,281431483.0
2021-01-08,CPFE3,31.42,2774000,85872436.0
2021-01-08,CPLE3,67.87,396000,26577519.0
2021-01-08,CPLE6,73.32,1034500,75298716.0
2021-01-08,CRFB3,19.5,4738700,91762800.0
2021-01-08,CSAN3,82.25,1557200,127570628.0
2021-01-08,CSMG3,16.56,1997700,32805819.0
2021-01-08,CSNA3,38.76,18578300,703917328.0
2021-01-08,CURY3,10.61,1182400,12659946.0
2021-01-08,CVCB3,19.51,5841800,114918579.0
2021-01-08,CYRE3,28.71,5161900,147570329.0
2021-01-08,DIRR3,13.21,2105800,27443079.0
2021-01-08,ECOR3,12.94,5298900,68910089.0
2021-01-08,EGIE3,44.26,1532100,67291170.0
2021-01-08,ELET3,34.98,4519800,156662602.0
2021-01-08,ELET6,35.3,1999600,69992427.0
2021-01-08,EMBR3,8.81,11697700,102874957.0
2021-01-08,ENBR3,19.36,3803600,73208718.0
2021-01-08,ENEV3,62.48,2820600,174510157.0
2021-01-08,ENGI11,49.43,1733200,84435105.0
2021-01-08,EQTL3,22.51,11411400,254376820.0
2021-01-08,EZTC3,40.44,2779300,111421320.0
2021-01-08,FLRY3,27.39,2370900,64012994.0
2021-01-08,GGBR4,29.1,18035200,524235662.0
2021-01-08,GNDI3,91.4,19274600,1681160281.0
2021-01-08,GOAU4,12.88,23510300,300081101.0
2021-01-08,GOLL4,23.51,6121800,144543593.0
2021-01-08,HAPV3,16.78,39777900,669336287.0
2021-01-08,HGTX3,16.1,2232800,35828128.0
2021-01-08,HYPE3,35.31,3929800,137727861.0
2021-01-08,IGTA3,35.23,2743600,95351206.0
2021-01-08,IRBR3,8.0,49464600,391683537.0
2021-01-08,ITSA4,12.13,26039400,316266094.0
2021-01-08,ITUB4,32.82,52532500,1721606710.0
2021-01-08,JBSS3,24.4,19156200,465571037.0
2021-01-08,JHSF3,7.4,11209600,81650014.0
2021-01-08,KLBN11,29.28,10392100,299554060.0
2021-01-08,LAME4,23.84,10161300,242250062.0
2021-01-08,LCAM3,29.24,3484800,100902667.0
2021-01-08,LOGG3,34.79,525800,18014681.0
2021-01-08,LREN3,43.1,13241600,561304985.0
2021-01-08,LWSA3,79.05,1103000,87340732.0
2021-01-08,MGLU3,23.84,43988100,1046737076.0
2021-01-08,MRFG3,14.01,7752900,108963271.0
2021-01-08,MRVE3,19.19,9426200,180600027.0
2021-01-08,MULT3,22.38,5249200,116553769.0
2021-01-08,NTCO3,50.72,9323000,471664630.0
2021-01-08,PCAR3,76.54,1361300,103536799.0
2021-01-08,PETR3,31.59,17349000,548753558.0
2021-01-08,PETR4,31.12,67136300,2084999758.0
2021-01-08,PETZ3,18.13,5635600,100931117.0
2021-01-08,POMO4,3.05,19457700,58303254.0
2021-01-08,PRIO3,74.45,4059200,303396747.0
2021-01-08,PSSA3,50.8,2379200,118056509.0
2021-01-08,QUAL3,33.85,3860300,129046901.0
2021-01-08,RADL3,24.77,5950100,147743495.0
2021-01-08,RAIL3,20.0,16484700,329409122.0
2021-01-08,RDOR3,62.23,2329200,144965379.0
2021-01-08,RENT3,71.0,9387100,658497149.0
2021-01-08,RRRP3,35.51,359300,12919580.0
2021-01-08,SANB11,45.89,2384100,109416786.0
2021-01-08,SBSP3,43.62,6990900,301491039.0
