data,ticker,fechamento,quantidade,volume
2026-01-02,GGBR4,20.51,5849100,119820079.0
2026-01-02,GOAU4,8.91,10937600,97782049.0
2026-01-02,HAPV3,14.56,6999300,101796793.0
2026-01-02,HYPE3,23.33,2037900,47505215.0
2026-01-02,IGTI11,25.31,1356300,34398661.0
2026-01-02,IRBR3,52.36,767300,40256583.0
2026-01-02,ISAE4,26.9,1882000,50819403.0
2026-01-02,ITSA4,11.63,18672900,218345187.0
2026-01-02,ITUB4,39.15,18846800,739992846.0
2026-01-02,JHSF3,7.84,2863200,22528137.0
2026-01-02,KLBN11,19.09,3944700,74833181.0
2026-01-02,LOGG3,25.35,700400,17466191.0
2026-01-02,LREN3,13.38,14265600,191089031.0
2026-01-02,LWSA3,4.12,1956800,8150070.0
2026-01-02,MBRF3,19.64,13462500,261230924.0
2026-01-02,MGLU3,8.83,11298000,100546913.0
2026-01-02,MOTV3,14.95,4155300,62177002.0
2026-01-02,MRVE3,7.72,4902600,37812293.0
2026-01-02,MULT3,27.04,1762300,47790591.0
2026-01-02,NATU3,7.2,5328000,38647569.0
2026-01-02,PCAR3,3.96,11494300,45207427.0
2026-01-02,PETR3,32.3,15637900,504532151.0
2026-01-02,PETR4,30.71,21625200,661792267.0
2026-01-02,PETZ3,4.39,5318800,23716293.0
2026-01-02,POMO4,5.88,10710300,63322524.0
2026-01-02,POSI3,4.11,2041800,8497853.0
2026-01-02,PRIO3,41.76,7574500,313100473.0
2026-01-02,PSSA3,48.13,1054100,50839454.0
2026-01-02,QUAL3,2.31,3121900,7197829.0
2026-01-02,RADL3,23.69,6571500,156470889.0
2026-01-02,RAIL3,14.75,3952400,58124291.0
2026-01-02,RAIZ4,0.8,18894200,15223489.0
2026-01-02,RDOR3,40.47,2823100,114763701.0
2026-01-02,RECV3,11.01,4043000,44810036.0
2026-01-02,RENT3,43.44,5397600,235412877.0
2026-01-02,RENT4,40.6,609300,24927403.0
2026-01-02,SANB11,33.73,2540300,85916094.0
2026-01-02,SBSP3,133.07,3038800,403323993.0
2026-01-02,SLCE3,14.79,4996500,73457595.0
2026-01-02,SMFT3,22.98,4231600,97348035.0
2026-01-02,SMTO3,14.8,2046800,30416646.0
2026-01-02,SUZB3,51.87,5570600,288376286.0
2026-01-02,TAEE11,41.97,1404100,59221689.0
2026-01-02,TEND3,23.22,3522200,82809671.0
2026-01-02,TIMS3,21.64,5150400,110861064.0
2026-01-02,TOTS3,40.98,3842600,157094062.0
2026-01-02,UGPA3,20.97,3345600,69954971.0
2026-01-02,USIM5,5.98,8535400,51069405.0
2026-01-02,VALE3,72.38,28418900,2050921717.0
2026-01-02,VAMO3,3.25,11660400,38136703.0
2026-01-02,VBBR3,25.76,9656400,247334121.0
2026-01-02,VIVA3,32.26,1686100,54536221.0
2026-01-02,VIVT3,32.74,3586000,118261420.0
2026-01-02,WEGE3,48.25,4801300,232902846.0
2026-01-02,YDUQ3,12.19,1773400,21538470.0
2026-01-05,ABEV3,13.71,17543300,240199685.0
2026-01-05,ALOS3,28.64,3747100,107712534.0
2026-01-05,ALPA4,12.48,2991400,36719529.0
2026-01-05,AMER3,5.0,2769500,13784572.0
2026-01-05,AMOB3,13.2,68000,897281.0
2026-01-05,ASAI3,7.47,9771900,72788695.0
2026-01-05,AURE3,11.78,2209200,26009297.0
2026-01-05,AXIA3,50.25,14216000,710383328.0
2026-01-05,AXIA6,52.9,1031600,54294005.0
2026-01-05,AXIA7,48.3,5564300,267957842.0
2026-01-05,AZZA3,25.06,3525500,89215797.0
2026-01-05,B3SA3,13.95,26006500,360517547.0
2026-01-05,BBAS3,21.88,10675500,233156665.0
2026-01-05,BBDC3,16.16,5327000,85280626.0
2026-01-05,BBDC4,18.97,50153200,938507769.0
2026-01-05,BBSE3,35.86,5402000,193996644.0
2026-01-05,BEEF3,5.23,15542100,81451009.0
2026-01-05,BHIA3,3.01,3297900,10061380.0
2026-01-05,BPAC11,53.6,5441900,291314108.0
2026-01-05,BPAN4,11.43,599600,6859573.0
2026-01-05,BRAP4,20.37,3554900,72026911.0
2026-01-05,BRAV3,15.71,12118600,191472946.0
2026-01-05,BRKM5,7.6,2953700,22496734.0
2026-01-05,CASH3,4.13,3340900,13542011.0
2026-01-05,CEAB3,10.46,31666100,352376715.0
2026-01-05,CMIG4,11.19,8810900,98934267.0
2026-01-05,CMIN3,5.4,6678300,35751063.0
2026-01-05,COGN3,3.23,17945600,57525329.0
2026-01-05,CPFE3,53.65,1366400,73203202.0
2026-01-05,CPLE3,12.25,19884100,243487320.0
2026-01-05,CSAN3,5.25,30511700,161579300.0
2026-01-05,CSMG3,42.54,4059700,173633530.0
2026-01-05,CSNA3,9.05,6496100,58546749.0
2026-01-05,CURY3,32.92,2661000,86447585.0
2026-01-05,CVCB3,2.28,17155000,38817106.0
2026-01-05,CXSE3,16.21,3441800,55890287.0
2026-01-05,CYRE3,25.27,6741700,168090643.0
2026-01-05,CYRE4,24.01,519500,12428453.0
2026-01-05,DIRR3,14.33,9439300,133404763.0
2026-01-05,DXCO3,5.2,2888900,14908018.0
2026-01-05,ECOR3,10.67,2073100,22057080.0
2026-01-05,EGIE3,31.12,964700,30135979.0
2026-01-05,EMBJ3,92.89,5419800,497729660.0
2026-01-05,ENEV3,20.1,6283100,125971734.0
2026-01-05,ENGI11,47.34,5534200,260686832.0
2026-01-05,EQTL3,38.6,4763000,183146116.0
2026-01-05,EZTC3,13.95,1911600,26453643.0
2026-01-05,FLRY3,15.0,1453400,21670228.0
2026-01-05,GGBR4,20.71,6662200,138057219.0
2026-01-05,GOAU4,9.06,5699500,51377767.0
2026-01-05,HAPV3,15.17,5719700,85873885.0
2026-01-05,HYPE3,23.46,1785600,42000530.0
2026-01-05,IGTI11,25.6,1785500,45781542.0
2026-01-05,IRBR3,53.11,666000,35286633.0
2026-01-05,ISAE4,27.15,1212700,32793866.0
2026-01-05,ITSA4,11.91,35859800,426436536.0
2026-01-05,ITUB4,39.72,24438700,970860183.0
2026-01-05,JHSF3,7.87,2960600,23505338.0
2026-01-05,KLBN11,18.52,5641100,105473356.0
2026-01-05,LOGG3,25.06,260400,6567259.0
2026-01-05,LREN3,12.98,33507300,434802738.0
2026-01-05,LWSA3,4.21,1957200,8220474.0
2026-01-05,MBRF3,19.1,5235800,101491805.0
2026-01-05,MGLU3,8.95,12352300,109753364.0
2026-01-05,MOTV3,15.11,4756600,71721958.0
2026-01-05,MRVE3,8.19,7619500,61725132.0
2026-01-05,MULT3,27.33,4214800,115378197.0
2026-01-05,NATU3,7.35,7815500,57308003.0
2026-01-05,PCAR3,3.94,11585100,45790607.0
2026-01-05,PETR3,31.76,15270700,482412374.0
2026-01-05,PETR4,30.2,48211400,1450604212.0
2026-01-05,POMO4,6.02,13194600,79236520.0
2026-01-05,POSI3,4.19,1450100,6051947.0
2026-01-05,PRIO3,41.15,9298900,380910751.0
2026-01-05,PSSA3,48.33,1241900,59943340.0
2026-01-05,QUAL3,2.27,2398500,5514159.0
2026-01-05,RADL3,24.25,6024000,145667786.0
2026-01-05,RAIL3,14.84,3881500,57629080.0
2026-01-05,RAIZ4,0.82,27242000,22089591.0
2026-01-05,RDOR3,40.95,4211400,172013394.0
2026-01-05,RECV3,11.08,4399600,48162817.0
2026-01-05,RENT3,43.74,7868600,344117495.0
2026-01-05,RENT4,41.86,1970200,82670793.0
2026-01-05,SANB11,33.94,2542500,86031437.0
2026-01-05,SBSP3,131.26,2672800,351149624.0
2026-01-05,SLCE3,14.64,2271800,33309053.0
2026-01-05,SMFT3,23.57,3829400,89557987.0
2026-01-05,SMTO3,14.49,2248400,32945575.0
2026-01-05,SUZB3,50.43,4947400,253133009.0
2026-01-05,TAEE11,42.24,1804100,76442879.0
2026-01-05,TEND3,24.96,1950200,48011300.0
2026-01-05,TIMS3,21.61,4949100,106858944.0
2026-01-05,TOTS3,41.4,3435400,142378430.0
2026-01-05,UGPA3,21.1,3796200,80061696.0
2026-01-05,USIM5,6.16,8322600,51081994.0
2026-01-05,VALE3,73.12,24958100,1824206423.0
2026-01-05,VAMO3,3.23,10320500,33532493.0
2026-01-05,VBBR3,25.53,4941000,126358817.0
2026-01-05,VIVA3,31.3,7636300,238512325.0
2026-01-05,VIVT3,33.09,3527800,116615621.0
2026-01-05,WEGE3,48.08,4531300,218517579.0
2026-01-05,YDUQ3,12.5,2144300,26759281.0
2026-01-06,ABEV3,13.7,28548900,391433949.0
2026-01-06,ALOS3,29.07,4019800,116518141.0
2026-01-06,ALPA4,12.47,2647600,32914228.0
2026-01-06,AMER3,5.04,1815100,9218976.0
2026-01-06,AMOB3,13.77,53100,720141.0
2026-01-06,ASAI3,7.89,24325200,191174925.0
2026-01-06,AURE3,11.9,3634300,43474667.0
2026-01-06,AXIA3,51.96,15478300,800849496.0
2026-01-06,AXIA6,54.49,1207800,65542498.0
2026-01-06,AXIA7,49.89,7316600,364131754.0
2026-01-06,AZZA3,25.16,5033400,126023222.0
2026-01-06,B3SA3,14.5,31323200,452197871.0
2026-01-06,BBAS3,22.12,28809400,635650779.0
2026-01-06,BBDC3,16.21,3809200,62169238.0
2026-01-06,BBDC4,19.08,24993300,479450145.0
2026-01-06,BBSE3,36.1,5621100,202800929.0
2026-01-06,BEEF3,5.2,11012600,57334852.0
2026-01-06,BHIA3,3.08,5421500,16789237.0
2026-01-06,BPAC11,54.31,4560900,248484665.0
2026-01-06,BPAN4,11.65,490700,5722821.0
2026-01-06,BRAP4,21.15,3719100,77828531.0
2026-01-06,BRAV3,15.7,8543100,135088892.0
2026-01-06,BRKM5,7.99,4498100,35908959.0
2026-01-06,CASH3,4.1,1240000,5069381.0
2026-01-06,CEAB3,10.69,21458900,226827367.0
2026-01-06,CMIG4,11.12,13051700,145889462.0
2026-01-06,CMIN3,5.55,8062400,44465647.0
2026-01-06,COGN3,3.33,28663200,95352248.0
2026-01-06,CPFE3,53.3,1542200,82654583.0
2026-01-06,CPLE3,12.44,13695300,169570210.0
2026-01-06,CSAN3,5.21,34047400,179263858.0
2026-01-06,CSMG3,43.07,1160300,49909104.0
2026-01-06,CSNA3,9.32,10117700,93968536.0
2026-01-06,CURY3,32.52,3225900,106477594.0
2026-01-06,CVCB3,2.32,12599100,28952042.0
2026-01-06,CXSE3,16.31,4331500,70892582.0
2026-01-06,CYRE3,25.14,14231800,365959242.0
2026-01-06,CYRE4,24.02,2154500,52607152.0
2026-01-06,DIRR3,14.07,5661300,80899064.0
2026-01-06,DXCO3,5.29,2633800,13965923.0
2026-01-06,ECOR3,11.12,5275700,58192436.0
2026-01-06,EGIE3,31.42,2307500,72518499.0
2026-01-06,EMBJ3,93.08,4897500,454633013.0
2026-01-06,ENEV3,20.37,7007400,142704350.0
2026-01-06,ENGI11,47.87,2721100,130972990.0
2026-01-06,EQTL3,38.99,4652600,181675790.0
2026-01-06,EZTC3,14.09,2052900,29190742.0
2026-01-06,FLRY3,15.59,4771400,74256035.0
2026-01-06,GGBR4,21.05,9874300,206988736.0
2026-01-06,GOAU4,9.23,10184000,93028023.0
2026-01-06,HAPV3,16.49,10048900,163374036.0
2026-01-06,HYPE3,24.04,2421100,58220500.0
2026-01-06,IGTI11,25.76,1602300,41343597.0
2026-01-06,IRBR3,52.76,722900,38364368.0
2026-01-06,ISAE4,27.0,1894200,51274402.0
2026-01-06,ITSA4,11.96,16458400,197457465.0
2026-01-06,ITUB4,39.96,21959800,881065519.0
2026-01-06,JHSF3,7.92,2450900,19456693.0
2026-01-06,KLBN11,18.52,3488000,65006986.0
2026-01-06,LOGG3,25.63,260800,6640916.0
2026-01-06,LREN3,13.45,19591500,258873273.0
2026-01-06,LWSA3,4.29,1921600,8192751.0
2026-01-06,MBRF3,19.17,7458100,142571343.0
2026-01-06,MGLU3,9.15,14943300,137744566.0
2026-01-06,MOTV3,15.48,9810100,152137817.0
2026-01-06,MRVE3,8.41,6296300,52616954.0
2026-01-06,MULT3,27.71,3807100,106159394.0
2026-01-06,NATU3,7.42,7577600,56572472.0
2026-01-06,PCAR3,4.01,10568000,41859802.0
2026-01-06,PETR3,31.15,12059600,379170182.0
2026-01-06,PETR4,29.64,38095000,1140089688.0
2026-01-06,POMO4,6.0,11042800,65952576.0
2026-01-06,POSI3,4.29,1850600,7867297.0
2026-01-06,PRIO3,40.82,8455000,349428906.0
2026-01-06,PSSA3,50.0,3918400,191382207.0
2026-01-06,QUAL3,2.4,3120900,7458856.0
2026-01-06,RADL3,24.65,6771800,166134767.0
2026-01-06,RAIL3,14.84,7881500,118032035.0
2026-01-06,RAIZ4,0.81,10522500,8625702.0
2026-01-06,RDOR3,42.5,5554400,235800342.0
2026-01-06,RECV3,11.08,8714700,97415342.0
2026-01-06,RENT3,44.32,9868600,437466796.0
2026-01-06,RENT4,42.95,3924200,167744938.0
2026-01-06,SANB11,33.92,2320300,79293046.0
2026-01-06,SBSP3,130.48,2495200,328039294.0
2026-01-06,SLCE3,14.66,4666000,68333683.0
2026-01-06,SMFT3,23.33,4865300,114127372.0
2026-01-06,SMTO3,14.31,2813500,40941502.0
2026-01-06,SUZB3,50.23,5153600,259483921.0
2026-01-06,TAEE11,42.08,1445400,61322494.0
2026-01-06,TEND3,25.84,2613500,66889913.0
2026-01-06,TIMS3,21.69,7489000,161705431.0
2026-01-06,TOTS3,42.28,6411700,267390323.0
2026-01-06,UGPA3,21.08,5421100,115682678.0
2026-01-06,USIM5,6.41,17708900,111822883.0
2026-01-06,VALE3,75.87,39536600,2967769173.0
2026-01-06,VAMO3,3.32,13826100,46238531.0
2026-01-06,VBBR3,25.58,5054700,129282439.0
2026-01-06,VIVA3,30.3,11991500,365182386.0
2026-01-06,VIVT3,33.09,3893000,128583714.0
2026-01-06,WEGE3,48.17,5168600,248443120.0
2026-01-06,YDUQ3,12.9,2647100,34305245.0
2026-01-07,ABEV3,13.7,28605400,391229524.0
2026-01-07,ALOS3,28.77,3955000,113885750.0
2026-01-07,ALPA4,12.29,11187500,138136096.0
2026-01-07,AMER3,4.95,2241000,11055820.0
2026-01-07,AMOB3,13.8,28500,387877.0
2026-01-07,ASAI3,7.31,15503800,115298874.0
2026-01-07,AURE3,11.53,2232400,26065369.0
2026-01-07,AXIA3,49.51,16604900,835868061.0
2026-01-07,AXIA6,51.87,1817000,95695183.0
2026-01-07,AXIA7,47.62,4870800,234540267.0
2026-01-07,AZZA3,25.0,5836300,145439350.0
2026-01-07,B3SA3,14.28,28359300,404871937.0
2026-01-07,BBAS3,21.7,27650400,600785889.0
2026-01-07,BBDC3,16.03,4733100,75786112.0
2026-01-07,BBDC4,18.84,17154200,322874141.0
2026-01-07,BBSE3,35.4,4478100,159272642.0
2026-01-07,BEEF3,5.16,10978700,56404299.0
2026-01-07,BHIA3,3.01,4193900,12705488.0
2026-01-07,BPAC11,53.25,4471400,238101343.0
2026-01-07,BPAN4,11.45,462500,5301047.0
2026-01-07,BRAP4,21.37,4599300,97864357.0
2026-01-07,BRAV3,16.13,17776300,274538678.0
2026-01-07,BRKM5,7.76,2530700,19644901.0
2026-01-07,CASH3,4.07,1831500,7368486.0
2026-01-07,CEAB3,10.46,30591200,320094189.0
2026-01-07,CMIG4,11.0,14402900,158640929.0
2026-01-07,CMIN3,5.58,7946900,44259985.0
2026-01-07,COGN3,3.58,49039700,173968955.0
2026-01-07,CPFE3,52.38,1195200,63235816.0
2026-01-07,CPLE3,12.12,18721900,227219366.0
2026-01-07,CSAN3,5.1,26631800,136583553.0
2026-01-07,CSMG3,42.7,1302400,55467672.0
2026-01-07,CSNA3,9.85,16022900,155168231.0
2026-01-07,CURY3,31.94,1920500,61294150.0
2026-01-07,CVCB3,2.29,9642200,21925167.0
2026-01-07,CXSE3,16.15,2076800,33571552.0
2026-01-07,CYRE3,24.22,7967500,194595345.0
2026-01-07,CYRE4,22.85,2794800,65065621.0
2026-01-07,DIRR3,13.65,17733700,246889333.0
2026-01-07,DXCO3,5.27,2343900,12276318.0
2026-01-07,ECOR3,10.9,4094400,44821294.0
2026-01-07,EGIE3,30.9,1353600,41979876.0
2026-01-07,EMBJ3,93.91,3236700,304566507.0
2026-01-07,ENEV3,20.02,9096200,182032450.0
2026-01-07,ENGI11,46.72,3379900,157944130.0
2026-01-07,EQTL3,38.25,4184200,160921858.0
2026-01-07,EZTC3,13.99,1650500,22903879.0
2026-01-07,FLRY3,15.35,2482100,38176383.0
2026-01-07,GGBR4,21.27,9547500,202345553.0
2026-01-07,GOAU4,9.27,7702600,70947465.0
2026-01-07,HAPV3,16.14,3737500,60639429.0
2026-01-07,HYPE3,23.66,2037700,48643741.0
2026-01-07,IGTI11,25.38,1415900,36157091.0
2026-01-07,IRBR3,51.26,1123500,57952844.0
2026-01-07,ISAE4,26.81,2491000,66820799.0
2026-01-07,ITSA4,11.77,19658100,231623691.0
2026-01-07,ITUB4,39.32,20894500,823658768.0
2026-01-07,JHSF3,7.9,2241000,17663711.0
2026-01-07,KLBN11,18.35,3372000,62109057.0
2026-01-07,LOGG3,26.04,318400,8220469.0
2026-01-07,LREN3,13.13,15016900,197012863.0
2026-01-07,LWSA3,4.25,1574100,6660194.0
2026-01-07,MBRF3,18.62,55172500,1028728095.0
2026-01-07,MGLU3,9.29,23440400,210640233.0
2026-01-07,MOTV3,15.35,8163400,125416221.0
2026-01-07,MRVE3,8.01,6538700,52979665.0
2026-01-07,MULT3,27.3,3086700,84834283.0
2026-01-07,NATU3,7.28,5975700,43669664.0
2026-01-07,PCAR3,4.01,3025200,12080860.0
2026-01-07,PETR3,31.18,11359800,353587855.0
2026-01-07,PETR4,29.83,28132900,834693862.0
2026-01-07,POMO4,5.93,5391000,31935021.0
2026-01-07,POSI3,4.09,1409500,5735943.0
2026-01-07,PRIO3,41.07,10893600,444525508.0
2026-01-07,PSSA3,49.65,3322000,163725143.0
2026-01-07,QUAL3,2.3,2367400,5488010.0
2026-01-07,RADL3,24.18,7982100,192252550.0
2026-01-07,RAIL3,14.66,6364800,93050361.0
2026-01-07,RAIZ4,0.83,27254100,22413838.0
2026-01-07,RDOR3,40.99,4652600,191616510.0
2026-01-07,RECV3,11.0,6328600,69186356.0
2026-01-07,RENT3,43.96,8703900,380651292.0
2026-01-07,RENT4,42.31,1077000,45503320.0
2026-01-07,SANB11,33.15,4936300,165594259.0
2026-01-07,SBSP3,129.71,2535300,328731332.0
2026-01-07,SLCE3,14.36,2198900,31694114.0
2026-01-07,SMFT3,23.13,4956900,113393155.0
2026-01-07,SMTO3,14.21,3099200,44050061.0
2026-01-07,SUZB3,49.94,8357300,418800553.0
2026-01-07,TAEE11,41.35,1710400,71238689.0
2026-01-07,TEND3,24.57,2266800,55940731.0
2026-01-07,TIMS3,21.7,10583500,229866852.0
2026-01-07,TOTS3,42.57,2353400,99869303.0
2026-01-07,UGPA3,20.83,5383600,111479202.0
2026-01-07,USIM5,6.48,14210300,91217398.0
2026-01-07,VALE3,76.32,41501600,3178619450.0
2026-01-07,VAMO3,3.26,11710500,38275931.0
2026-01-07,VBBR3,25.48,6623700,167888998.0
2026-01-07,VIVA3,29.93,6782700,200397649.0
2026-01-07,VIVT3,32.76,3147400,103915034.0
2026-01-07,WEGE3,47.7,4904900,233999793.0
2026-01-07,YDUQ3,12.6,6327900,78111395.0
2026-01-08,ABEV3,13.64,31130800,422089179.0
2026-01-08,ALOS3,28.91,7186000,208401352.0
2026-01-08,ALPA4,12.75,2757900,34953019.0
2026-01-08,AMER3,5.0,1528900,7677675.0
2026-01-08,AMOB3,13.67,27200,374516.0
2026-01-08,ASAI3,7.35,26545800,196155281.0
2026-01-08,AURE3,11.52,1612000,18644147.0
2026-01-08,AXIA3,51.2,14178000,722431391.0
2026-01-08,AXIA6,53.98,961200,51371997.0
2026-01-08,AXIA7,49.43,5452700,267436844.0
2026-01-08,AZZA3,24.71,5623600,140219374.0
2026-01-08,B3SA3,14.38,74915400,1072927648.0
2026-01-08,BBAS3,21.82,23579700,513043789.0
2026-01-08,BBDC3,15.84,4662500,73923370.0
2026-01-08,BBDC4,18.52,30919300,575807433.0
2026-01-08,BBSE3,34.65,6946400,241820567.0
2026-01-08,BEEF3,5.17,7635000,39389929.0
2026-01-08,BHIA3,2.98,2780100,8344562.0
2026-01-08,BPAC11,54.4,6647300,360066223.0
2026-01-08,BPAN4,11.64,535800,6205238.0
2026-01-08,BRAP4,21.16,2905300,61144661.0
2026-01-08,BRAV3,17.05,15620800,258838148.0
2026-01-08,BRKM5,8.07,3237700,25522157.0
2026-01-08,CASH3,4.02,1327000,5293750.0
2026-01-08,CEAB3,10.68,9715100,102696738.0
2026-01-08,CMIG4,10.95,26339000,289268072.0
2026-01-08,CMIN3,5.5,5941400,32922849.0
2026-01-08,COGN3,3.54,35740400,127756747.0
2026-01-08,CPFE3,54.03,1862300,100539816.0
2026-01-08,CPLE3,12.38,13090600,161129609.0
2026-01-08,CSAN3,5.11,33850400,172896121.0
2026-01-08,CSMG3,43.76,2472400,107995492.0
2026-01-08,CSNA3,9.86,9840400,95440743.0
2026-01-08,CURY3,32.51,2469100,80239118.0
2026-01-08,CVCB3,2.35,9866100,22757054.0
2026-01-08,CXSE3,15.99,2615800,42086979.0
2026-01-08,CYRE3,24.49,6051500,147829615.0
2026-01-08,CYRE4,23.37,1492100,34605731.0
2026-01-08,DIRR3,13.78,5242600,72213425.0
2026-01-08,DXCO3,5.22,2825900,14895590.0
2026-01-08,ECOR3,11.0,3595000,39442238.0
2026-01-08,EGIE3,30.86,2526900,77738576.0
2026-01-08,EMBJ3,94.84,5081600,486280084.0
2026-01-08,ENEV3,20.53,6720200,137103641.0
2026-01-08,ENGI11,47.46,1786700,84809468.0
2026-01-08,EQTL3,38.8,4982900,192586577.0
2026-01-08,EZTC3,14.75,2535600,36868595.0
2026-01-08,FLRY3,15.15,9050800,138150789.0
2026-01-08,GGBR4,21.2,7742900,163831139.0
2026-01-08,GOAU4,9.22,7402000,67940930.0
2026-01-08,HAPV3,15.37,9929700,155786050.0
2026-01-08,HYPE3,23.15,3653700,84496319.0
2026-01-08,IGTI11,25.62,1397100,35798244.0
2026-01-08,IRBR3,51.24,647700,33217042.0
2026-01-08,ISAE4,26.8,1450400,38776755.0
2026-01-08,ITSA4,12.07,40016300,479842311.0
2026-01-08,ITUB4,39.93,17209400,685648219.0
2026-01-08,JHSF3,8.05,3504700,28004633.0
2026-01-08,KLBN11,18.52,4932200,90840263.0
2026-01-08,LOGG3,26.7,365700,9701359.0
2026-01-08,LREN3,13.42,12832200,170546109.0
2026-01-08,LWSA3,4.31,1417500,6086461.0
2026-01-08,MBRF3,18.64,11947700,222391305.0
2026-01-08,MGLU3,9.22,12980200,121106314.0
2026-01-08,MOTV3,15.23,7890900,121169324.0
2026-01-08,MRVE3,8.09,4954700,40112485.0
2026-01-08,MULT3,27.52,2076400,57149258.0
2026-01-08,NATU3,7.34,5055500,37004759.0
2026-01-08,PCAR3,3.98,14322200,57935182.0
2026-01-08,PETR3,31.96,9513700,301121950.0
2026-01-08,PETR4,30.2,34125800,1027665018.0
2026-01-08,POMO4,5.94,7020600,41653375.0
2026-01-08,POSI3,4.08,840100,3426169.0
2026-01-08,PRIO3,41.83,12723300,526247244.0
2026-01-08,PSSA3,47.39,2999600,144391563.0
2026-01-08,QUAL3,2.26,1701400,3904362.0
2026-01-08,RADL3,24.3,7115000,173966472.0
2026-01-08,RAIL3,14.84,8510700,126375246.0
2026-01-08,RAIZ4,0.82,15553000,12871861.0
2026-01-08,RDOR3,40.67,4927200,200910702.0
2026-01-08,RECV3,11.01,6200200,68081150.0
2026-01-08,RENT3,43.57,6789700,298895283.0
2026-01-08,RENT4,42.15,1693600,71537854.0
2026-01-08,SANB11,33.73,3071000,102799071.0
2026-01-08,SBSP3,131.46,2750500,359762797.0
2026-01-08,SLCE3,14.45,2143600,30926709.0
2026-01-08,SMFT3,23.32,1679000,39033529.0
2026-01-08,SMTO3,14.09,2725300,38719924.0
2026-01-08,SUZB3,49.57,5838000,288417479.0
2026-01-08,TAEE11,40.54,3521700,143956191.0
2026-01-08,TEND3,25.39,1773700,44982018.0
2026-01-08,TIMS3,21.95,6234900,135839247.0
2026-01-08,TOTS3,43.36,2925900,126453617.0
2026-01-08,UGPA3,21.03,5045900,105366434.0
2026-01-08,USIM5,6.59,8658900,56222210.0
2026-01-08,VALE3,75.58,31894900,2394218240.0
2026-01-08,VAMO3,3.31,11600300,38504422.0
2026-01-08,VBBR3,25.6,8397100,214345125.0
2026-01-08,VIVA3,30.32,3359700,101014306.0
2026-01-08,VIVT3,33.17,3782500,124594210.0
2026-01-08,WEGE3,45.71,9557100,443768849.0
2026-01-08,YDUQ3,12.84,2673500,34299671.0
2026-01-09,ABEV3,13.9,17408500,241513892.0
2026-01-09,ALOS3,29.24,6764200,197580303.0
2026-01-09,ALPA4,12.87,1586200,20356209.0
2026-01-09,AMER3,4.96,1720900,8599671.0
2026-01-09,AMOB3,13.6,30300,411176.0
2026-01-09,ASAI3,7.04,26957600,191740167.0
2026-01-09,AURE3,11.62,1858200,21679763.0
2026-01-09,AXIA3,51.35,11824900,612138891.0
2026-01-09,AXIA6,54.63,2506900,137322587.0
2026-01-09,AXIA7,49.3,2864600,143090773.0
