data,ticker,fechamento,quantidade,volume
2025-01-02,ENEV3,9.55,30048900,291151761.0
2025-01-02,ENGI11,36.05,2714100,97526126.0
2025-01-02,EQTL3,26.72,10795600,289827978.0
2025-01-02,EZTC3,10.79,4385200,46704250.0
2025-01-02,FLRY3,12.03,3702000,44346093.0
2025-01-02,GGBR4,17.91,9490100,170365777.0
2025-01-02,GOAU4,10.11,12257200,123877259.0
2025-01-02,GOLL4,1.37,7499400,10465439.0
2025-01-02,HAPV3,2.17,53181700,116477556.0
2025-01-02,HYPE3,17.83,2512400,44819077.0
2025-01-02,IGTI11,17.23,1786800,30746272.0
2025-01-02,IRBR3,44.52,2028700,88835861.0
2025-01-02,ISAE4,22.9,7094000,162995000.0
2025-01-02,ITSA4,8.68,31408900,273492570.0
2025-01-02,ITUB4,30.57,25643400,783618929.0
2025-01-02,JBSS3,37.1,8364400,306612153.0
2025-01-02,JHSF3,3.64,6330500,22831883.0
2025-01-02,KLBN11,23.03,4725300,108910973.0
2025-01-02,LOGG3,18.43,304000,5530528.0
2025-01-02,LREN3,12.0,12393100,148867652.0
2025-01-02,LWSA3,3.25,5893600,19037429.0
2025-01-02,MGLU3,6.43,28463800,182226826.0
2025-01-02,MRFG3,17.16,14408900,239324465.0
2025-01-02,MRVE3,5.22,8202000,42855379.0
2025-01-02,MULT3,20.53,3677600,75261644.0
2025-01-02,NTCO3,12.47,7955400,98978818.0
2025-01-02,PCAR3,2.63,7465000,19412499.0
2025-01-02,PETR3,40.52,11081500,446593847.0
2025-01-02,PETR4,36.77,30046800,1103499795.0
2025-01-02,PETZ3,4.0,6531200,26238680.0
2025-01-02,POMO4,7.66,10684500,80865830.0
2025-01-02,PRIO3,40.77,7288200,298467898.0
2025-01-02,PSSA3,36.22,2353300,85355431.0
2025-01-02,QUAL3,1.5,2996200,4459397.0
2025-01-02,RADL3,21.76,7926100,171252288.0
2025-01-02,RAIL3,17.79,9388300,166586199.0
2025-01-02,RAIZ4,2.13,14326900,30508869.0
2025-01-02,RDOR3,25.26,5847900,146951960.0
2025-01-02,RECV3,16.5,1976600,32453613.0
2025-01-02,RENT3,32.2,7729300,247646943.0
2025-01-02,SANB11,23.75,4217500,99351755.0
2025-01-02,SBSP3,88.47,2975700,262780813.0
2025-01-02,SLCE3,17.32,2017600,35044265.0
2025-01-02,SMFT3,16.63,3426700,57201751.0
2025-01-02,SMTO3,23.01,903000,20906151.0
2025-01-02,STBP3,13.22,4751200,62604144.0
2025-01-02,SUZB3,62.4,5787400,362065693.0
2025-01-02,TAEE11,32.92,2726500,89411192.0
2025-01-02,TEND3,12.41,2315400,28367181.0
2025-01-02,TIMS3,14.52,5797200,84085003.0
2025-01-02,TOTS3,26.38,2559800,67101529.0
2025-01-02,UGPA3,15.86,5286000,83844196.0
2025-01-02,USIM5,5.16,11225600,58627991.0
2025-01-02,VALE3,54.25,17623900,960890043.0
2025-01-02,VAMO3,4.6,7933000,36459396.0
2025-01-02,VBBR3,17.72,11972900,213086794.0
2025-01-02,VIVA3,18.55,2802800,52325338.0
2025-01-02,VIVT3,47.06,1755900,82662994.0
2025-01-02,WEGE3,52.72,4029300,212340101.0
2025-01-02,YDUQ3,8.47,7231600,60221140.0
2025-01-03,ABEV3,11.33,41344300,470029140.0
2025-01-03,ALOS3,17.88,6080100,109186768.0
2025-01-03,ALPA4,6.41,8485900,53978775.0
2025-01-03,AMER3,5.74,3403400,19547305.0
2025-01-03,AMOB3,0.33,14958800,5004888.0
2025-01-03,ASAI3,5.42,13594100,73449559.0
2025-01-03,AURE3,8.42,9695900,81832154.0
2025-01-03,AZUL4,3.75,14154600,52399156.0
2025-01-03,AZZA3,28.88,1558800,45359452.0
2025-01-03,B3SA3,10.1,42764500,433162349.0
2025-01-03,BBAS3,23.74,13769200,327438642.0
2025-01-03,BBDC3,10.32,13586100,140375521.0
2025-01-03,BBDC4,11.2,27702100,310956010.0
2025-01-03,BBSE3,35.99,4137900,149281377.0
2025-01-03,BEEF3,4.76,9315200,44528766.0
2025-01-03,BHIA3,2.84,1931400,5422543.0
2025-01-03,BPAC11,26.72,6595900,177830263.0
2025-01-03,BPAN4,6.18,2208000,13648500.0
2025-01-03,BRAP4,16.02,4169800,67276586.0
2025-01-03,BRAV3,23.2,6287100,145770410.0
2025-01-03,BRFS3,24.01,5513800,133900720.0
2025-01-03,BRKM5,11.48,3871100,45185706.0
2025-01-03,CASH3,2.61,572700,1515110.0
2025-01-03,CCRO3,10.1,7869700,80015867.0
2025-01-03,CEAB3,7.44,5048000,37708309.0
2025-01-03,CMIG4,10.84,25030100,269000120.0
2025-01-03,CMIN3,4.88,25297800,124147163.0
2025-01-03,COGN3,1.08,24974900,27085118.0
2025-01-03,CPFE3,31.0,1094000,33991694.0
2025-01-03,CPLE3,8.1,8348900,67873485.0
2025-01-03,CPLE6,8.99,16119200,144889678.0
2025-01-03,CRFB3,5.31,15960500,85412030.0
2025-01-03,CSAN3,8.05,14609100,117022381.0
2025-01-03,CSMG3,20.8,2328800,48667840.0
2025-01-03,CSNA3,8.21,18854400,155259471.0
2025-01-03,CURY3,17.3,1447900,25086940.0
2025-01-03,CVCB3,1.5,18102000,26932885.0
2025-01-03,CXSE3,14.31,4563300,65340306.0
2025-01-03,CYRE3,16.43,3959800,65141876.0
2025-01-03,DIRR3,26.56,2432600,64732153.0
2025-01-03,DXCO3,5.78,7669100,44432512.0
2025-01-03,ECOR3,4.07,4612800,19006205.0
2025-01-03,EGIE3,35.31,1602400,56246769.0
2025-01-03,ELET3,33.55,14388700,483225276.0
2025-01-03,ELET6,37.31,1368500,51065595.0
2025-01-03,EMBR3,57.03,4186100,240668597.0
2025-01-03,ENEV3,10.07,34677500,347167219.0
2025-01-03,ENGI11,35.6,3288000,117210658.0
2025-01-03,EQTL3,26.24,8847000,233901340.0
2025-01-03,EZTC3,10.59,6795500,72192432.0
2025-01-03,FLRY3,11.95,5677800,68128653.0
2025-01-03,GGBR4,17.32,12763600,223072745.0
2025-01-03,GOAU4,9.75,13898200,137216167.0
2025-01-03,GOLL4,1.38,3530400,4931756.0
2025-01-03,HAPV3,2.1,53170300,113745907.0
2025-01-03,HYPE3,17.92,9444800,168366759.0
2025-01-03,IGTI11,17.07,1980200,34019377.0
2025-01-03,IRBR3,42.05,1811400,77893135.0
2025-01-03,ISAE4,22.55,5518100,125060336.0
2025-01-03,ITSA4,8.53,32026100,274582547.0
2025-01-03,ITUB4,29.82,35324700,1063490724.0
2025-01-03,JBSS3,36.33,5857500,213989414.0
2025-01-03,JHSF3,3.66,2995700,10917417.0
2025-01-03,KLBN11,22.67,6040000,137861048.0
2025-01-03,LOGG3,17.98,276800,5030294.0
2025-01-03,LREN3,12.15,11473000,139096425.0
2025-01-03,LWSA3,3.23,4070200,13105701.0
2025-01-03,MGLU3,6.26,20258600,127851457.0
2025-01-03,MRFG3,16.85,11384300,192678404.0
2025-01-03,MRVE3,5.12,8119400,42172846.0
2025-01-03,MULT3,20.28,6836800,138973674.0
2025-01-03,NTCO3,12.42,5941100,73589591.0
2025-01-03,PCAR3,2.65,16461600,44148708.0
2025-01-03,PETR3,40.38,16509100,664788960.0
2025-01-03,PETR4,36.38,23274100,849389006.0
2025-01-03,PETZ3,4.02,4321400,17340426.0
2025-01-03,POMO4,7.35,33429300,247526632.0
2025-01-03,PRIO3,40.62,8415700,341912733.0
2025-01-03,PSSA3,34.77,8724200,306531356.0
2025-01-03,QUAL3,1.5,2527000,3823678.0
2025-01-03,RADL3,20.8,8898400,187087642.0
2025-01-03,RAIL3,17.59,5476600,96790707.0
2025-01-03,RAIZ4,2.13,8758400,18421193.0
2025-01-03,RDOR3,25.15,4278300,107478635.0
2025-01-03,RECV3,16.43,2437200,39991075.0
2025-01-03,RENT3,32.28,7113800,229279198.0
2025-01-03,SANB11,23.42,2074800,48598019.0
2025-01-03,SBSP3,86.91,3034300,264507928.0
2025-01-03,SLCE3,17.02,1765700,30188323.0
2025-01-03,SMFT3,16.7,2019300,33791504.0
2025-01-03,SMTO3,24.2,2567200,61247925.0
2025-01-03,STBP3,13.18,8881700,117110124.0
2025-01-03,SUZB3,62.68,8119400,509934489.0
2025-01-03,TAEE11,32.21,2360800,76498099.0
2025-01-03,TEND3,12.43,1754100,21818178.0
2025-01-03,TIMS3,14.42,11361900,163927740.0
2025-01-03,TOTS3,26.14,2210400,57755005.0
2025-01-03,UGPA3,15.55,7585400,118991895.0
2025-01-03,USIM5,4.85,18660100,92410682.0
2025-01-03,VALE3,53.24,23595200,1259091413.0
2025-01-03,VAMO3,4.58,4404900,20243238.0
2025-01-03,VBBR3,17.6,7856000,138876343.0
2025-01-03,VIVA3,18.1,2999700,54720374.0
2025-01-03,VIVT3,46.86,3000800,140139890.0
2025-01-03,WEGE3,52.46,5795500,304953600.0
2025-01-03,YDUQ3,8.04,7453800,60388974.0
2025-01-06,ABEV3,11.29,50881500,574654503.0
2025-01-06,ALOS3,18.12,3643600,65933984.0
2025-01-06,ALPA4,6.71,5225200,35052434.0
2025-01-06,AMER3,5.87,3210300,18786678.0
2025-01-06,AMOB3,0.33,17284600,5701517.0
2025-01-06,ASAI3,5.69,13729000,78107917.0
2025-01-06,AURE3,8.43,6310100,53579650.0
2025-01-06,AZUL4,4.3,35441200,147633481.0
2025-01-06,AZZA3,30.55,1856700,55587049.0
2025-01-06,B3SA3,10.38,39587600,409460587.0
2025-01-06,BBAS3,23.96,12112300,290023868.0
2025-01-06,BBDC3,10.48,8487400,89052707.0
2025-01-06,BBDC4,11.42,30587800,350123541.0
2025-01-06,BBSE3,36.41,4581500,165702375.0
2025-01-06,BEEF3,4.96,9052400,44379726.0
2025-01-06,BHIA3,2.95,2990700,8749011.0
2025-01-06,BPAC11,27.55,8885500,242494900.0
2025-01-06,BPAN4,6.24,1005300,6271107.0
2025-01-06,BRAP4,16.07,3461400,55837803.0
2025-01-06,BRAV3,23.15,7157700,167477236.0
2025-01-06,BRFS3,23.81,4495800,107366568.0
2025-01-06,BRKM5,11.87,2767200,32727673.0
2025-01-06,CASH3,2.74,652000,1761595.0
2025-01-06,CCRO3,10.35,7521200,77544798.0
2025-01-06,CEAB3,7.79,5081300,39012358.0
2025-01-06,CMIG4,10.85,16343700,177536634.0
2025-01-06,CMIN3,5.01,10352600,51578224.0
2025-01-06,COGN3,1.14,34459700,38553950.0
2025-01-06,CPFE3,31.58,1461300,46043496.0
2025-01-06,CPLE3,8.17,5792300,47382794.0
2025-01-06,CPLE6,9.09,17787000,161758164.0
2025-01-06,CRFB3,5.84,15314600,87575143.0
2025-01-06,CSAN3,8.29,18328600,152339795.0
2025-01-06,CSMG3,20.8,1393900,29088140.0
2025-01-06,CSNA3,8.53,11194600,95705647.0
2025-01-06,CURY3,17.87,1314500,23299831.0
2025-01-06,CVCB3,1.56,25094000,38985840.0
2025-01-06,CXSE3,14.16,4714800,66234603.0
2025-01-06,CYRE3,16.74,10029000,166924414.0
2025-01-06,DIRR3,25.6,1991700,50764481.0
2025-01-06,DXCO3,5.86,3692300,21580335.0
2025-01-06,ECOR3,4.24,3497700,14717567.0
2025-01-06,EGIE3,35.27,1227200,43328322.0
2025-01-06,ELET3,33.98,8139400,276075192.0
2025-01-06,ELET6,37.69,922100,34681212.0
2025-01-06,EMBR3,56.87,3628100,206138946.0
2025-01-06,ENEV3,10.66,19928900,210252078.0
2025-01-06,ENGI11,36.94,7785100,283140848.0
2025-01-06,EQTL3,27.16,12049200,326828764.0
2025-01-06,EZTC3,10.94,2660000,28950689.0
2025-01-06,FLRY3,12.28,2525300,30858368.0
2025-01-06,GGBR4,18.03,19572100,352477479.0
2025-01-06,GOAU4,10.07,11932400,119993887.0
2025-01-06,GOLL4,1.57,16861500,26325942.0
2025-01-06,HAPV3,2.18,49024100,106432089.0
2025-01-06,HYPE3,18.03,4008900,73039170.0
2025-01-06,IGTI11,17.36,1378900,23891261.0
2025-01-06,IRBR3,43.48,1479700,63554631.0
2025-01-06,ISAE4,23.1,4040700,93322706.0
2025-01-06,ITSA4,8.81,29299900,256805841.0
2025-01-06,ITUB4,31.16,30983300,960238681.0
2025-01-06,JBSS3,36.39,11830400,429173172.0
2025-01-06,JHSF3,3.75,2916600,10886030.0
2025-01-06,KLBN11,22.48,4669800,104784567.0
2025-01-06,LOGG3,18.64,248400,4575555.0
2025-01-06,LREN3,12.53,14582200,181748231.0
2025-01-06,LWSA3,3.32,6705700,22056182.0
2025-01-06,MGLU3,6.65,31326400,204560416.0
2025-01-06,MRFG3,16.41,8523100,140539715.0
2025-01-06,MRVE3,5.34,9285800,49357757.0
2025-01-06,MULT3,20.93,5069000,105156835.0
2025-01-06,NTCO3,12.72,11464400,144544893.0
2025-01-06,PCAR3,2.78,12965600,35462900.0
2025-01-06,PETR3,40.0,9440100,379391163.0
2025-01-06,PETR4,36.21,23760200,861553161.0
2025-01-06,PETZ3,4.28,8537500,35679755.0
2025-01-06,POMO4,7.46,16686600,124604900.0
2025-01-06,PRIO3,40.98,7626900,315614366.0
2025-01-06,PSSA3,36.17,3674100,132051547.0
2025-01-06,QUAL3,1.5,4490000,6773014.0
2025-01-06,RADL3,21.91,13149100,282012534.0
2025-01-06,RAIL3,17.97,8743400,157362820.0
2025-01-06,RAIZ4,2.17,11428400,24696469.0
2025-01-06,RDOR3,26.02,5206200,134567539.0
2025-01-06,RECV3,16.1,2419400,39407863.0
2025-01-06,RENT3,32.3,7088000,229762094.0
2025-01-06,SANB11,24.0,1576600,37661787.0
2025-01-06,SBSP3,88.07,2385200,209851565.0
2025-01-06,SLCE3,17.22,1793900,30808504.0
2025-01-06,SMFT3,17.34,2851400,49234011.0
2025-01-06,SMTO3,24.14,1232100,29559292.0
2025-01-06,STBP3,13.15,4664400,61314610.0
2025-01-06,SUZB3,62.45,3577500,222914227.0
2025-01-06,TAEE11,32.68,1618400,52790455.0
2025-01-06,TEND3,12.67,1931200,24362619.0
2025-01-06,TIMS3,14.59,4801600,69835414.0
2025-01-06,TOTS3,27.37,3904900,105517465.0
2025-01-06,UGPA3,15.84,4884500,76855987.0
2025-01-06,USIM5,5.09,15628800,78195243.0
2025-01-06,VALE3,52.56,21689500,1148126692.0
2025-01-06,VAMO3,4.8,5174000,24829689.0
2025-01-06,VBBR3,17.65,14301200,251915750.0
2025-01-06,VIVA3,18.82,4748900,88302142.0
2025-01-06,VIVT3,47.74,1783300,84501931.0
2025-01-06,WEGE3,52.47,5551100,289825816.0
2025-01-06,YDUQ3,8.87,6685300,57951169.0
2025-01-07,ABEV3,11.54,34905200,399809164.0
2025-01-07,ALOS3,18.14,5884900,106814120.0
2025-01-07,ALPA4,6.69,4322100,28801091.0
2025-01-07,AMER3,5.71,2739300,15924080.0
2025-01-07,AMOB3,0.35,31899200,10833216.0
2025-01-07,ASAI3,5.8,22063000,127372173.0
2025-01-07,AURE3,8.36,11778800,98372668.0
2025-01-07,AZUL4,4.2,21124500,90139485.0
2025-01-07,AZZA3,31.32,2623200,82165909.0
2025-01-07,B3SA3,10.31,60452900,628539711.0
2025-01-07,BBAS3,24.25,15724400,381183377.0
2025-01-07,BBDC3,10.6,8738700,92741476.0
2025-01-07,BBDC4,11.58,31934700,370496420.0
2025-01-07,BBSE3,36.53,5943000,216689383.0
2025-01-07,BEEF3,4.94,9212600,45092294.0
2025-01-07,BHIA3,2.99,1889400,5602671.0
2025-01-07,BPAC11,28.04,8694000,245712007.0
2025-01-07,BPAN4,6.34,1315200,8267003.0
2025-01-07,BRAP4,15.91,3012000,48101225.0
2025-01-07,BRAV3,23.94,11818800,282507994.0
2025-01-07,BRFS3,23.72,6581800,156424226.0
2025-01-07,BRKM5,11.72,2325400,27509514.0
2025-01-07,CASH3,2.83,983800,2819165.0
2025-01-07,CCRO3,10.47,8547300,89320105.0
2025-01-07,CEAB3,8.06,5991200,48263843.0
2025-01-07,CMIG4,11.11,12298800,135935274.0
2025-01-07,CMIN3,4.78,12436900,60684969.0
2025-01-07,COGN3,1.16,48933100,56590041.0
2025-01-07,CPFE3,31.82,2890600,90981825.0
2025-01-07,CPLE3,8.28,5115600,42159829.0
2025-01-07,CPLE6,9.15,20318500,185559111.0
2025-01-07,CRFB3,6.15,20090600,121466171.0
2025-01-07,CSAN3,8.38,16953500,142743014.0
2025-01-07,CSMG3,20.84,2532600,52841466.0
2025-01-07,CSNA3,8.36,8167500,69318663.0
2025-01-07,CURY3,17.95,2271900,41034642.0
2025-01-07,CVCB3,1.62,17927100,28623373.0
2025-01-07,CXSE3,14.18,3721100,52963347.0
2025-01-07,CYRE3,16.85,8100400,136646240.0
2025-01-07,DIRR3,25.58,2166200,55795498.0
2025-01-07,DXCO3,6.03,2467400,14719211.0
2025-01-07,ECOR3,4.3,3222100,13924225.0
2025-01-07,EGIE3,35.58,792400,28128340.0
2025-01-07,ELET3,34.17,4703200,160715470.0
2025-01-07,ELET6,37.73,1149200,43473750.0
2025-01-07,EMBR3,58.05,6228800,360579691.0
2025-01-07,ENEV3,10.67,13954100,149793676.0
2025-01-07,ENGI11,37.64,2768600,103235162.0
2025-01-07,EQTL3,27.67,9599400,264135569.0
2025-01-07,EZTC3,11.03,2222400,24487352.0
2025-01-07,FLRY3,12.24,2457200,30217295.0
2025-01-07,GGBR4,17.94,12132300,219648928.0
2025-01-07,GOAU4,9.99,11219000,112880167.0
2025-01-07,GOLL4,1.55,6670200,10446304.0
2025-01-07,HAPV3,2.38,114445400,266495677.0
2025-01-07,HYPE3,18.01,4487100,81740043.0
2025-01-07,IGTI11,17.35,2810400,48780378.0
2025-01-07,IRBR3,44.64,1310300,57942954.0
2025-01-07,ISAE4,23.38,4228300,98669863.0
2025-01-07,ITSA4,8.88,41512400,368754970.0
2025-01-07,ITUB4,31.5,25264200,797581329.0
2025-01-07,JBSS3,35.83,8887500,322518476.0
2025-01-07,JHSF3,3.75,1857700,7006434.0
2025-01-07,KLBN11,22.56,5371900,120802066.0
2025-01-07,LOGG3,18.83,164300,3092349.0
2025-01-07,LREN3,13.07,26326600,340680510.0
2025-01-07,LWSA3,3.45,9388100,32373532.0
2025-01-07,MGLU3,6.6,21863100,145949575.0
2025-01-07,MRFG3,16.8,7908500,130254243.0
2025-01-07,MRVE3,5.6,11003300,60990013.0
2025-01-07,MULT3,20.85,5394900,112767193.0
2025-01-07,NTCO3,13.07,7415100,96360210.0
2025-01-07,PCAR3,2.82,11056100,31077932.0
2025-01-07,PETR3,41.12,12535000,514755483.0
2025-01-07,PETR4,36.98,37753300,1391599416.0
2025-01-07,PETZ3,4.3,7724000,33110136.0
2025-01-07,POMO4,7.69,22357800,170932771.0
2025-01-07,PRIO3,41.63,6776100,282334546.0
2025-01-07,PSSA3,37.0,2352700,86696881.0
2025-01-07,QUAL3,1.55,5156200,8043621.0
2025-01-07,RADL3,21.35,6906900,148223788.0
2025-01-07,RAIL3,18.3,9538800,174750849.0
2025-01-07,RAIZ4,2.15,12729800,27688839.0
2025-01-07,RDOR3,26.65,4811700,127916086.0
2025-01-07,RECV3,16.36,1601900,26133036.0
2025-01-07,RENT3,32.0,11412100,364607631.0
2025-01-07,SANB11,24.37,3243700,78693379.0
2025-01-07,SBSP3,89.24,3064600,272090638.0
2025-01-07,SLCE3,17.33,2067000,35775721.0
2025-01-07,SMFT3,17.89,2718400,48751358.0
2025-01-07,SMTO3,24.85,1519400,37108428.0
2025-01-07,STBP3,13.1,9400100,122975295.0
2025-01-07,SUZB3,62.02,5330800,330191237.0
2025-01-07,TAEE11,33.46,4415900,147362283.0
2025-01-07,TEND3,12.65,3436700,43574775.0
2025-01-07,TIMS3,14.81,9328300,137841223.0
2025-01-07,TOTS3,27.01,2913100,79610193.0
2025-01-07,UGPA3,16.42,9552900,158324020.0
2025-01-07,USIM5,5.08,13075100,66448010.0
2025-01-07,VALE3,52.05,22070200,1154893951.0
2025-01-07,VAMO3,4.75,3939200,18825350.0
2025-01-07,VBBR3,18.02,15294700,275343258.0
2025-01-07,VIVA3,18.96,3728800,70203820.0
2025-01-07,VIVT3,48.72,4364100,212250209.0
2025-01-07,WEGE3,53.52,7466200,397361451.0
2025-01-07,YDUQ3,9.11,5583900,51138227.0
2025-01-08,ABEV3,11.42,39248800,447394322.0
2025-01-08,ALOS3,17.67,4415400,78217482.0
2025-01-08,ALPA4,6.44,2009000,13013518.0
2025-01-08,AMER3,5.6,1531600,8573022.0
2025-01-08,AMOB3,0.35,35863900,12489333.0
2025-01-08,ASAI3,5.64,27185400,151928257.0
2025-01-08,AURE3,8.14,5275400,42991158.0
2025-01-08,AZUL4,4.21,18888900,78397073.0
2025-01-08,AZZA3,30.65,1000400,30503980.0
2025-01-08,B3SA3,10.3,38515300,396467485.0
2025-01-08,BBAS3,24.16,16417000,396059352.0
2025-01-08,BBDC3,10.4,7765700,80897374.0
2025-01-08,BBDC4,11.4,35250500,401752011.0
2025-01-08,BBSE3,36.31,3507900,127469000.0
2025-01-08,BEEF3,4.84,7863900,37906639.0
2025-01-08,BHIA3,2.89,1673600,4803813.0
2025-01-08,BPAC11,27.92,8663100,241629029.0
2025-01-08,BPAN4,6.33,517800,3259987.0
2025-01-08,BRAP4,15.64,3096900,48674964.0
2025-01-08,BRAV3,23.98,6106300,145286490.0
2025-01-08,BRFS3,23.25,4887100,113944365.0
2025-01-08,BRKM5,11.38,3439900,38996022.0
2025-01-08,CASH3,2.78,864200,2370861.0
2025-01-08,CCRO3,10.22,10076600,103672916.0
2025-01-08,CEAB3,7.7,5756000,44794236.0
2025-01-08,CMIG4,10.84,13693800,148392635.0
2025-01-08,CMIN3,4.64,8859400,41515725.0
2025-01-08,COGN3,1.17,25594400,29602865.0
2025-01-08,CPFE3,31.69,1530500,48543177.0
2025-01-08,CPLE3,8.13,5189700,42293730.0
2025-01-08,CPLE6,9.01,13220400,119602386.0
2025-01-08,CRFB3,5.4,28151100,156270265.0
2025-01-08,CSAN3,8.2,12836800,104929987.0
2025-01-08,CSMG3,21.57,5107500,109606398.0
2025-01-08,CSNA3,7.76,13828400,109903436.0
2025-01-08,CURY3,17.79,3050000,54775391.0
2025-01-08,CVCB3,1.6,22437900,35243138.0
2025-01-08,CXSE3,14.09,3306000,46663134.0
2025-01-08,CYRE3,16.27,9827300,159990591.0
2025-01-08,DIRR3,24.31,4138200,101428198.0
2025-01-08,DXCO3,5.91,2601200,15382802.0
2025-01-08,ECOR3,4.3,3510500,15092719.0
2025-01-08,EGIE3,35.15,1410700,49641963.0
2025-01-08,ELET3,34.11,10582100,360166048.0
2025-01-08,ELET6,37.92,1712100,64547131.0
2025-01-08,EMBR3,57.24,5066900,292887318.0
2025-01-08,ENEV3,10.59,15679500,166196320.0
2025-01-08,ENGI11,36.8,5732900,212078822.0
2025-01-08,EQTL3,27.01,8965700,243230125.0
2025-01-08,EZTC3,10.61,2906200,31038011.0
2025-01-08,FLRY3,12.11,2651000,32167659.0
2025-01-08,GGBR4,17.6,13010100,230321102.0
2025-01-08,GOAU4,9.79,11816900,116296934.0
2025-01-08,GOLL4,1.55,4918000,7554844.0
2025-01-08,HAPV3,2.35,92035100,214890633.0
2025-01-08,HYPE3,18.03,3167900,57215513.0
2025-01-08,IGTI11,17.03,2528800,43308180.0
2025-01-08,IRBR3,44.2,1756300,78277567.0
2025-01-08,ISAE4,23.26,10294200,239590026.0
2025-01-08,ITSA4,8.71,33777700,295557152.0
2025-01-08,ITUB4,30.99,19226100,596777549.0
2025-01-08,JBSS3,35.62,8075000,288462611.0
2025-01-08,JHSF3,3.68,1462000,5400535.0
2025-01-08,KLBN11,22.3,5579600,125222859.0
2025-01-08,LOGG3,18.54,120200,2237656.0
2025-01-08,LREN3,12.87,20822400,267184258.0
2025-01-08,LWSA3,3.41,6507500,22127896.0
2025-01-08,MGLU3,6.17,26135100,163098385.0
2025-01-08,MRFG3,16.95,11844400,199533227.0
2025-01-08,MRVE3,5.3,8607600,45884583.0
2025-01-08,MULT3,20.45,3254100,66784183.0
2025-01-08,NTCO3,12.8,6565000,84430258.0
2025-01-08,PCAR3,2.85,12597900,34867952.0
2025-01-08,PETR3,40.73,7930200,323043986.0
2025-01-08,PETR4,36.68,24483500,898689964.0
2025-01-08,PETZ3,4.12,7438400,30603105.0
2025-01-08,POMO4,7.45,7298700,54927615.0
2025-01-08,PRIO3,41.4,13768900,569723158.0
2025-01-08,PSSA3,36.51,1599900,58701861.0
2025-01-08,QUAL3,1.56,3000400,4629410.0
2025-01-08,RADL3,21.13,7896900,166235338.0
2025-01-08,RAIL3,18.0,9107900,163989086.0
2025-01-08,RAIZ4,2.04,18382900,38024925.0
2025-01-08,RDOR3,26.37,6046600,158532742.0
2025-01-08,RECV3,16.2,1565300,25373496.0
2025-01-08,RENT3,30.74,19262000,589302524.0
2025-01-08,SANB11,24.05,1612800,38879474.0
2025-01-08,SBSP3,87.1,3257000,285847759.0
2025-01-08,SLCE3,17.13,1596500,27477835.0
2025-01-08,SMFT3,17.31,3016800,52419826.0
2025-01-08,SMTO3,25.08,2187800,54246781.0
2025-01-08,STBP3,13.13,5578200,72913264.0
2025-01-08,SUZB3,61.8,8023000,495736650.0
2025-01-08,TAEE11,33.0,2105300,69716422.0
2025-01-08,TEND3,11.98,4037600,48785242.0
2025-01-08,TIMS3,14.57,10530800,154879072.0
