data,ticker,fechamento
2019-03-29,EMBR3,18.45
2019-03-29,ENBR3,16.98
2019-03-29,ENEV3,18.5
2019-03-29,ENGI11,40.55
2019-03-29,EQTL3,80.0
2019-03-29,ESTC3,26.6
2019-03-29,EZTC3,26.8
2019-03-29,FLRY3,20.4
2019-03-29,GGBR4,15.14
2019-03-29,GNDI3,32.8
2019-03-29,GOAU4,7.11
2019-03-29,GOLL4,25.9
2019-03-29,HAPV3,30.76
2019-03-29,HGTX3,29.89
2019-03-29,HYPE3,25.9
2019-03-29,IGTA3,38.92
2019-03-29,IRBR3,91.25
2019-03-29,ITSA4,11.98
2019-03-29,ITUB4,34.43
2019-03-29,JBSS3,15.92
2019-03-29,JHSF3,2.45
2019-03-29,KLBN11,17.03
2019-03-29,KROT3,10.6
2019-03-29,LAME4,16.77
2019-03-29,LCAM3,38.99
2019-03-29,LOGG3,16.98
2019-03-29,LREN3,43.8
2019-03-29,MGLU3,172.85
2019-03-29,MRFG3,5.98
2019-03-29,MRVE3,13.99
2019-03-29,MULT3,23.39
2019-03-29,NATU3,45.39
2019-03-29,PCAR4,91.46
2019-03-29,PETR3,31.15
2019-03-29,PETR4,28.06
2019-03-29,POMO4,3.9
2019-03-29,PRIO3,18.9
2019-03-29,PSSA3,53.83
2019-03-29,QUAL3,15.68
2019-03-29,RADL3,65.3
2019-03-29,RAIL3,19.15
2019-03-29,RENT3,33.06
2019-03-29,SANB11,43.97
2019-03-29,SBSP3,42.0
2019-03-29,SLCE3,41.06
2019-03-29,SMLS3,47.7
2019-03-29,SMTO3,18.34
2019-03-29,STBP3,4.01
2019-03-29,SULA11,29.8
2019-03-29,SUZB3,46.55
2019-03-29,TAEE11,24.8
2019-03-29,TEND3,16.88
2019-03-29,TIMP3,11.79
2019-03-29,TOTS3,39.4
2019-03-29,TRPL4,77.14
2019-03-29,UGPA3,47.0
2019-03-29,USIM5,10.04
2019-03-29,VALE3,50.93
2019-03-29,VIVT3,44.0
2019-03-29,VIVT4,47.5
2019-03-29,VVAR3,4.22
2019-03-29,WEGE3,18.0
2019-04-01,ABEV3,16.82
2019-04-01,ALPA4,15.39
2019-04-01,ARZZ3,50.72
2019-04-01,AZUL4,38.94
2019-04-01,B3SA3,32.58
2019-04-01,BBAS3,49.2
2019-04-01,BBDC3,31.6
2019-04-01,BBDC4,36.07
2019-04-01,BBSE3,26.38
2019-04-01,BEEF3,7.09
2019-04-01,BIDI4,53.4
2019-04-01,BPAC11,36.25
2019-04-01,BPAN4,3.29
2019-04-01,BRAP4,32.99
2019-04-01,BRDT3,23.45
2019-04-01,BRFS3,23.0
2019-04-01,BRKM5,51.73
2019-04-01,BRML3,12.46
2019-04-01,BTOW3,42.0
2019-04-01,CCRO3,11.74
2019-04-01,CIEL3,9.61
2019-04-01,CMIG4,13.89
2019-04-01,CPFE3,29.7
2019-04-01,CPLE3,32.15
2019-04-01,CPLE6,36.2
2019-04-01,CRFB3,20.1
2019-04-01,CSAN3,43.61
2019-04-01,CSMG3,61.79
2019-04-01,CSNA3,16.92
2019-04-01,CVCB3,54.32
2019-04-01,CYRE3,16.12
2019-04-01,DIRR3,8.66
2019-04-01,ECOR3,9.4
2019-04-01,EGIE3,43.33
2019-04-01,ELET3,37.25
2019-04-01,ELET6,38.85
2019-04-01,EMBR3,18.7
2019-04-01,ENBR3,17.52
2019-04-01,ENEV3,18.6
2019-04-01,ENGI11,40.55
2019-04-01,EQTL3,80.0
2019-04-01,ESTC3,26.7
2019-04-01,EZTC3,27.18
2019-04-01,FLRY3,20.55
2019-04-01,GGBR4,16.08
2019-04-01,GNDI3,33.4
2019-04-01,GOAU4,7.55
2019-04-01,GOLL4,25.65
2019-04-01,HAPV3,30.84
2019-04-01,HGTX3,30.35
2019-04-01,HYPE3,26.29
2019-04-01,IGTA3,38.55
2019-04-01,IRBR3,92.0
2019-04-01,ITSA4,11.98
2019-04-01,ITUB4,34.16
2019-04-01,JBSS3,16.23
2019-04-01,JHSF3,2.54
2019-04-01,KLBN11,17.57
2019-04-01,KROT3,10.35
2019-04-01,LAME4,17.01
2019-04-01,LCAM3,40.0
2019-04-01,LOGG3,17.0
2019-04-01,LREN3,43.79
2019-04-01,MGLU3,171.29
2019-04-01,MRFG3,6.05
2019-04-01,MRVE3,14.15
2019-04-01,MULT3,23.21
2019-04-01,NATU3,45.48
2019-04-01,PCAR4,91.59
2019-04-01,PETR3,30.87
2019-04-01,PETR4,28.0
2019-04-01,POMO4,3.83
2019-04-01,PRIO3,19.38
2019-04-01,PSSA3,53.31
2019-04-01,QUAL3,15.59
2019-04-01,RADL3,64.59
2019-04-01,RAIL3,18.73
2019-04-01,RENT3,33.04
2019-04-01,SANB11,44.55
2019-04-01,SBSP3,42.16
2019-04-01,SLCE3,42.02
2019-04-01,SMLS3,46.95
2019-04-01,SMTO3,18.39
2019-04-01,STBP3,3.81
2019-04-01,SULA11,30.55
2019-04-01,SUZB3,47.87
2019-04-01,TAEE11,24.92
2019-04-01,TEND3,17.11
2019-04-01,TIMP3,11.8
2019-04-01,TOTS3,39.25
2019-04-01,TRPL4,77.54
2019-04-01,UGPA3,47.1
2019-04-01,USIM5,10.22
2019-04-01,VALE3,52.6
2019-04-01,VIVT3,43.96
2019-04-01,VIVT4,47.62
2019-04-01,VVAR3,4.27
2019-04-01,WEGE3,18.07
2019-04-02,ABEV3,16.77
2019-04-02,ALPA4,15.24
2019-04-02,ARZZ3,50.4
2019-04-02,AZUL4,38.8
2019-04-02,B3SA3,32.66
2019-04-02,BBAS3,48.77
2019-04-02,BBDC3,31.3
2019-04-02,BBDC4,35.59
2019-04-02,BBSE3,27.25
2019-04-02,BEEF3,7.22
2019-04-02,BIDI4,55.49
2019-04-02,BPAC11,36.25
2019-04-02,BPAN4,3.29
2019-04-02,BRAP4,32.1
2019-04-02,BRDT3,23.48
2019-04-02,BRFS3,22.95
2019-04-02,BRKM5,49.7
2019-04-02,BRML3,12.64
2019-04-02,BTOW3,41.29
2019-04-02,CCRO3,11.83
2019-04-02,CIEL3,9.14
2019-04-02,CMIG4,13.5
2019-04-02,CPFE3,29.5
2019-04-02,CPLE3,31.78
2019-04-02,CPLE6,35.97
2019-04-02,CRFB3,20.13
2019-04-02,CSAN3,43.03
2019-04-02,CSMG3,61.33
2019-04-02,CSNA3,16.88
2019-04-02,CVCB3,54.05
2019-04-02,CYRE3,16.05
2019-04-02,DIRR3,8.74
2019-04-02,ECOR3,9.17
2019-04-02,EGIE3,42.5
2019-04-02,ELET3,35.78
2019-04-02,ELET6,37.35
2019-04-02,EMBR3,18.61
2019-04-02,ENBR3,17.3
2019-04-02,ENEV3,18.8
2019-04-02,ENGI11,40.89
2019-04-02,EQTL3,80.32
2019-04-02,ESTC3,27.19
2019-04-02,EZTC3,27.06
2019-04-02,FLRY3,21.0
2019-04-02,GGBR4,16.08
2019-04-02,GNDI3,33.0
2019-04-02,GOAU4,7.49
2019-04-02,GOLL4,25.32
2019-04-02,HAPV3,31.11
2019-04-02,HGTX3,30.22
2019-04-02,HYPE3,26.12
2019-04-02,IGTA3,38.75
2019-04-02,IRBR3,92.2
2019-04-02,ITSA4,11.87
2019-04-02,ITUB4,33.62
2019-04-02,JBSS3,15.86
2019-04-02,JHSF3,2.57
2019-04-02,KLBN11,17.55
2019-04-02,KROT3,10.34
2019-04-02,LAME4,16.78
2019-04-02,LCAM3,39.9
2019-04-02,LOGG3,17.24
2019-04-02,LREN3,43.27
2019-04-02,MGLU3,166.15
2019-04-02,MRFG3,5.91
2019-04-02,MRVE3,13.96
2019-04-02,MULT3,23.37
2019-04-02,NATU3,45.59
2019-04-02,PCAR4,92.54
2019-04-02,PETR3,31.0
2019-04-02,PETR4,28.29
2019-04-02,POMO4,3.88
2019-04-02,PRIO3,19.4
2019-04-02,PSSA3,53.22
2019-04-02,QUAL3,15.72
2019-04-02,RADL3,65.68
2019-04-02,RAIL3,19.16
2019-04-02,RENT3,33.15
2019-04-02,SANB11,43.91
2019-04-02,SBSP3,40.41
2019-04-02,SLCE3,42.0
2019-04-02,SMLS3,47.83
2019-04-02,SMTO3,18.79
2019-04-02,STBP3,3.69
2019-04-02,SULA11,30.47
2019-04-02,SUZB3,48.05
2019-04-02,TAEE11,24.98
2019-04-02,TEND3,16.91
2019-04-02,TIMP3,11.67
2019-04-02,TOTS3,39.0
2019-04-02,TRPL4,76.58
2019-04-02,UGPA3,46.49
2019-04-02,USIM5,9.7
2019-04-02,VALE3,51.63
2019-04-02,VIVT3,44.2
2019-04-02,VIVT4,47.07
2019-04-02,VVAR3,4.55
2019-04-02,WEGE3,18.25
2019-04-03,ABEV3,16.84
2019-04-03,ALPA4,15.07
2019-04-03,ARZZ3,49.95
2019-04-03,AZUL4,38.96
2019-04-03,B3SA3,31.56
2019-04-03,BBAS3,48.25
2019-04-03,BBDC3,30.9
2019-04-03,BBDC4,35.19
2019-04-03,BBSE3,27.79
2019-04-03,BEEF3,7.1
2019-04-03,BIDI4,56.2
2019-04-03,BPAC11,36.68
2019-04-03,BPAN4,3.28
2019-04-03,BRAP4,32.25
2019-04-03,BRDT3,23.9
2019-04-03,BRFS3,23.0
2019-04-03,BRKM5,48.7
2019-04-03,BRML3,12.26
2019-04-03,BTOW3,40.85
2019-04-03,CCRO3,11.68
2019-04-03,CIEL3,8.84
2019-04-03,CMIG4,13.69
2019-04-03,CPFE3,29.2
2019-04-03,CPLE3,31.66
2019-04-03,CPLE6,35.71
2019-04-03,CRFB3,20.15
2019-04-03,CSAN3,44.11
2019-04-03,CSMG3,61.92
2019-04-03,CSNA3,17.13
2019-04-03,CVCB3,52.8
2019-04-03,CYRE3,15.73
2019-04-03,DIRR3,8.74
2019-04-03,ECOR3,9.0
2019-04-03,EGIE3,43.34
2019-04-03,ELET3,35.46
2019-04-03,ELET6,36.9
2019-04-03,EMBR3,18.46
2019-04-03,ENBR3,17.18
2019-04-03,ENEV3,18.7
2019-04-03,ENGI11,40.36
2019-04-03,EQTL3,79.52
2019-04-03,ESTC3,27.13
2019-04-03,EZTC3,26.8
2019-04-03,FLRY3,21.39
2019-04-03,GGBR4,16.0
2019-04-03,GNDI3,33.9
2019-04-03,GOAU4,7.48
2019-04-03,GOLL4,25.4
2019-04-03,HAPV3,30.16
2019-04-03,HGTX3,29.83
2019-04-03,HYPE3,26.04
2019-04-03,IGTA3,38.7
2019-04-03,IRBR3,93.5
2019-04-03,ITSA4,11.75
2019-04-03,ITUB4,33.32
2019-04-03,JBSS3,15.6
2019-04-03,JHSF3,2.63
2019-04-03,KLBN11,17.4
2019-04-03,KROT3,10.24
2019-04-03,LAME4,16.51
2019-04-03,LCAM3,39.25
2019-04-03,LOGG3,17.41
2019-04-03,LREN3,43.2
2019-04-03,MGLU3,169.07
2019-04-03,MRFG3,5.9
2019-04-03,MRVE3,13.74
2019-04-03,MULT3,23.33
2019-04-03,NATU3,45.28
2019-04-03,PCAR4,91.62
2019-04-03,PETR3,30.35
2019-04-03,PETR4,27.54
2019-04-03,POMO4,3.81
2019-04-03,PRIO3,19.0
2019-04-03,PSSA3,54.17
2019-04-03,QUAL3,15.46
2019-04-03,RADL3,65.5
2019-04-03,RAIL3,18.84
2019-04-03,RENT3,31.94
2019-04-03,SANB11,43.5
2019-04-03,SBSP3,40.81
2019-04-03,SLCE3,40.75
2019-04-03,SMLS3,47.4
2019-04-03,SMTO3,18.7
2019-04-03,STBP3,3.9
2019-04-03,SULA11,30.45
2019-04-03,SUZB3,46.9
2019-04-03,TAEE11,24.92
2019-04-03,TEND3,16.35
2019-04-03,TIMP3,11.77
2019-04-03,TOTS3,40.21
2019-04-03,TRPL4,77.12
2019-04-03,UGPA3,45.8
2019-04-03,USIM5,9.69
2019-04-03,VALE3,51.78
2019-04-03,VIVT3,43.28
2019-04-03,VIVT4,47.51
2019-04-03,VVAR3,4.38
2019-04-03,WEGE3,18.47
2019-04-04,ABEV3,17.32
2019-04-04,ALPA4,15.29
2019-04-04,ARZZ3,49.3
2019-04-04,AZUL4,38.79
2019-04-04,B3SA3,32.74
2019-04-04,BBAS3,48.83
2019-04-04,BBDC3,31.4
2019-04-04,BBDC4,36.1
2019-04-04,BBSE3,28.0
2019-04-04,BEEF3,7.16
2019-04-04,BIDI4,55.99
2019-04-04,BPAC11,38.5
2019-04-04,BPAN4,3.27
2019-04-04,BRAP4,32.81
2019-04-04,BRDT3,24.8
2019-04-04,BRFS3,23.56
2019-04-04,BRKM5,48.85
2019-04-04,BRML3,12.5
2019-04-04,BTOW3,41.08
2019-04-04,CCRO3,12.32
2019-04-04,CIEL3,9.35
2019-04-04,CMIG4,13.98
2019-04-04,CPFE3,28.99
2019-04-04,CPLE3,32.0
2019-04-04,CPLE6,36.4
2019-04-04,CRFB3,20.24
2019-04-04,CSAN3,43.94
2019-04-04,CSMG3,62.5
2019-04-04,CSNA3,16.98
2019-04-04,CVCB3,52.6
2019-04-04,CYRE3,16.17
2019-04-04,DIRR3,8.7
2019-04-04,ECOR3,9.34
2019-04-04,EGIE3,43.84
2019-04-04,ELET3,36.16
2019-04-04,ELET6,37.84
2019-04-04,EMBR3,18.8
2019-04-04,ENBR3,17.55
2019-04-04,ENEV3,18.5
2019-04-04,ENGI11,40.43
2019-04-04,EQTL3,81.1
2019-04-04,ESTC3,28.22
2019-04-04,EZTC3,26.8
2019-04-04,FLRY3,22.6
2019-04-04,GGBR4,16.2
2019-04-04,GNDI3,34.05
2019-04-04,GOAU4,7.65
2019-04-04,GOLL4,25.7
2019-04-04,HAPV3,29.3
2019-04-04,HGTX3,29.63
2019-04-04,HYPE3,26.17
2019-04-04,IGTA3,39.08
2019-04-04,IRBR3,92.03
2019-04-04,ITSA4,11.8
2019-04-04,ITUB4,33.82
2019-04-04,JBSS3,15.78
2019-04-04,JHSF3,2.51
2019-04-04,KLBN11,16.81
2019-04-04,KROT3,10.86
2019-04-04,LAME4,16.71
2019-04-04,LCAM3,39.0
2019-04-04,LOGG3,17.95
2019-04-04,LREN3,44.0
2019-04-04,MGLU3,169.0
2019-04-04,MRFG3,6.23
2019-04-04,MRVE3,13.95
2019-04-04,MULT3,23.66
2019-04-04,NATU3,45.88
2019-04-04,PCAR4,93.35
2019-04-04,PETR3,31.35
2019-04-04,PETR4,28.47
2019-04-04,POMO4,3.85
2019-04-04,PRIO3,18.94
2019-04-04,PSSA3,53.53
2019-04-04,QUAL3,15.7
2019-04-04,RADL3,67.35
2019-04-04,RAIL3,18.89
2019-04-04,RENT3,31.9
2019-04-04,SANB11,44.88
2019-04-04,SBSP3,41.28
2019-04-04,SLCE3,41.0
2019-04-04,SMLS3,48.54
2019-04-04,SMTO3,18.84
2019-04-04,STBP3,3.87
2019-04-04,SULA11,30.09
2019-04-04,SUZB3,45.44
2019-04-04,TAEE11,25.01
2019-04-04,TEND3,17.0
2019-04-04,TIMP3,12.3
2019-04-04,TOTS3,42.23
2019-04-04,TRPL4,79.2
2019-04-04,UGPA3,47.2
2019-04-04,USIM5,9.68
2019-04-04,VALE3,52.16
2019-04-04,VIVT3,43.9
2019-04-04,VIVT4,48.87
2019-04-04,VVAR3,4.38
2019-04-04,WEGE3,18.81
2019-04-05,ABEV3,17.44
2019-04-05,ALPA4,15.98
2019-04-05,ARZZ3,49.48
2019-04-05,AZUL4,37.45
2019-04-05,B3SA3,32.9
2019-04-05,BBAS3,49.11
2019-04-05,BBDC3,31.57
2019-04-05,BBDC4,36.4
2019-04-05,BBSE3,28.31
2019-04-05,BEEF3,7.48
2019-04-05,BIDI4,57.95
2019-04-05,BPAC11,37.95
2019-04-05,BPAN4,3.25
2019-04-05,BRAP4,32.31
2019-04-05,BRDT3,24.51
2019-04-05,BRFS3,23.82
2019-04-05,BRKM5,48.73
2019-04-05,BRML3,12.53
2019-04-05,BTOW3,41.2
2019-04-05,CCRO3,12.32
2019-04-05,CIEL3,9.3
2019-04-05,CMIG4,14.05
2019-04-05,CPFE3,29.44
2019-04-05,CPLE3,32.86
2019-04-05,CPLE6,37.35
2019-04-05,CRFB3,20.0
2019-04-05,CSAN3,46.0
2019-04-05,CSMG3,62.0
2019-04-05,CSNA3,16.81
2019-04-05,CVCB3,53.12
2019-04-05,CYRE3,16.38
2019-04-05,DIRR3,8.87
2019-04-05,ECOR3,9.27
2019-04-05,EGIE3,44.01
2019-04-05,ELET3,35.75
2019-04-05,ELET6,37.51
2019-04-05,EMBR3,19.38
2019-04-05,ENBR3,17.69
2019-04-05,ENEV3,19.39
2019-04-05,ENGI11,40.6
2019-04-05,EQTL3,82.8
2019-04-05,ESTC3,28.57
2019-04-05,EZTC3,27.23
2019-04-05,FLRY3,22.64
2019-04-05,GGBR4,15.77
2019-04-05,GNDI3,34.0
2019-04-05,GOAU4,7.51
2019-04-05,GOLL4,25.38
2019-04-05,HAPV3,28.75
2019-04-05,HGTX3,29.44
2019-04-05,HYPE3,26.5
2019-04-05,IGTA3,39.0
2019-04-05,IRBR3,95.08
2019-04-05,ITSA4,12.07
2019-04-05,ITUB4,34.55
2019-04-05,JBSS3,16.6
2019-04-05,JHSF3,2.45
2019-04-05,KLBN11,17.2
2019-04-05,KROT3,10.65
2019-04-05,LAME4,16.7
2019-04-05,LCAM3,39.0
2019-04-05,LOGG3,18.17
2019-04-05,LREN3,44.0
2019-04-05,MGLU3,169.99
2019-04-05,MRFG3,6.66
2019-04-05,MRVE3,14.27
2019-04-05,MULT3,23.83
2019-04-05,NATU3,46.11
2019-04-05,PCAR4,93.0
2019-04-05,PETR3,32.05
2019-04-05,PETR4,28.78
2019-04-05,POMO4,3.82
2019-04-05,PRIO3,18.89
2019-04-05,PSSA3,55.0
2019-04-05,QUAL3,15.97
2019-04-05,RADL3,68.85
2019-04-05,RAIL3,18.5
2019-04-05,RENT3,31.88
2019-04-05,SANB11,45.96
2019-04-05,SBSP3,40.42
2019-04-05,SLCE3,41.41
2019-04-05,SMLS3,48.86
2019-04-05,SMTO3,18.75
2019-04-05,STBP3,3.85
2019-04-05,SULA11,31.21
2019-04-05,SUZB3,45.2
2019-04-05,TAEE11,25.56
2019-04-05,TEND3,17.1
2019-04-05,TIMP3,12.45
2019-04-05,TOTS3,41.6
2019-04-05,TRPL4,20.3
2019-04-05,UGPA3,47.0
2019-04-05,USIM5,9.64
2019-04-05,VALE3,51.98
2019-04-05,VIVT3,44.5
2019-04-05,VIVT4,49.63
2019-04-05,VVAR3,4.53
2019-04-05,WEGE3,19.07
2019-04-08,ABEV3,17.35
2019-04-08,ALPA4,15.36
2019-04-08,ARZZ3,49.16
2019-04-08,AZUL4,36.05
2019-04-08,B3SA3,33.0
2019-04-08,BBAS3,49.19
2019-04-08,BBDC3,31.68
2019-04-08,BBDC4,36.45
2019-04-08,BBSE3,28.25
2019-04-08,BEEF3,7.47
2019-04-08,BIDI4,57.3
2019-04-08,BPAC11,37.99
2019-04-08,BPAN4,3.24
2019-04-08,BRAP4,33.24
2019-04-08,BRDT3,23.9
2019-04-08,BRFS3,24.08
2019-04-08,BRKM5,48.54
2019-04-08,BRML3,12.23
2019-04-08,BTOW3,39.15
2019-04-08,CCRO3,12.59
2019-04-08,CIEL3,9.21
2019-04-08,CMIG4,14.35
2019-04-08,CPFE3,29.32
2019-04-08,CPLE3,33.08
2019-04-08,CPLE6,38.25
2019-04-08,CRFB3,20.15
2019-04-08,CSAN3,46.28
2019-04-08,CSMG3,63.67
2019-04-08,CSNA3,17.15
2019-04-08,CVCB3,51.7
2019-04-08,CYRE3,16.2
2019-04-08,DIRR3,8.75
2019-04-08,ECOR3,9.38
2019-04-08,EGIE3,44.3
2019-04-08,ELET3,34.65
2019-04-08,ELET6,36.21
2019-04-08,EMBR3,19.35
2019-04-08,ENBR3,17.85
2019-04-08,ENEV3,19.3
2019-04-08,ENGI11,40.53
2019-04-08,EQTL3,82.47
2019-04-08,ESTC3,28.6
2019-04-08,EZTC3,26.89
2019-04-08,FLRY3,22.75
2019-04-08,GGBR4,15.85
2019-04-08,GNDI3,32.9
2019-04-08,GOAU4,7.56
2019-04-08,GOLL4,24.2
2019-04-08,HAPV3,28.0
2019-04-08,HGTX3,29.23
2019-04-08,HYPE3,26.0
2019-04-08,IGTA3,38.04
2019-04-08,IRBR3,96.57
2019-04-08,ITSA4,12.06
2019-04-08,ITUB4,34.34
2019-04-08,JBSS3,17.25
2019-04-08,JHSF3,2.47
2019-04-08,KLBN11,17.3
2019-04-08,KROT3,10.56
2019-04-08,LAME4,16.09
2019-04-08,LCAM3,37.85
2019-04-08,LOGG3,18.28
2019-04-08,LREN3,42.81
2019-04-08,MGLU3,166.74
2019-04-08,MRFG3,6.8
2019-04-08,MRVE3,14.0
2019-04-08,MULT3,23.32
2019-04-08,NATU3,45.43
2019-04-08,PCAR4,92.82
2019-04-08,PETR3,32.74
2019-04-08,PETR4,29.25
2019-04-08,POMO4,3.82
2019-04-08,PRIO3,18.75
2019-04-08,PSSA3,55.79
2019-04-08,QUAL3,15.97
2019-04-08,RADL3,67.99
2019-04-08,RAIL3,18.17
2019-04-08,RENT3,31.36
2019-04-08,SANB11,45.49
2019-04-08,SBSP3,40.64
2019-04-08,SLCE3,43.0
2019-04-08,SMLS3,48.2
2019-04-08,SMTO3,19.08
2019-04-08,STBP3,3.78
2019-04-08,SULA11,31.89
2019-04-08,SUZB3,45.39
2019-04-08,TAEE11,25.9
2019-04-08,TEND3,16.7
2019-04-08,TIMP3,12.48
2019-04-08,TOTS3,41.86
2019-04-08,TRPL4,20.6
2019-04-08,UGPA3,45.6
2019-04-08,USIM5,9.49
2019-04-08,VALE3,53.39
2019-04-08,VIVT3,45.14
2019-04-08,VIVT4,50.02
2019-04-08,VVAR3,4.37
2019-04-08,WEGE3,18.75
2019-04-09,ABEV3,17.69
2019-04-09,ALPA4,15.03
2019-04-09,ARZZ3,49.03
2019-04-09,AZUL4,35.75
2019-04-09,B3SA3,32.02
2019-04-09,BBAS3,48.45
2019-04-09,BBDC3,31.49
2019-04-09,BBDC4,36.31
2019-04-09,BBSE3,27.7
2019-04-09,BEEF3,7.45
2019-04-09,BIDI4,57.2
2019-04-09,BPAC11,37.45
2019-04-09,BPAN4,3.18
2019-04-09,BRAP4,32.69
2019-04-09,BRDT3,23.63
2019-04-09,BRFS3,24.47
2019-04-09,BRKM5,47.71
2019-04-09,BRML3,12.11
2019-04-09,BTOW3,38.0
2019-04-09,CCRO3,12.57
2019-04-09,CIEL3,9.36
2019-04-09,CMIG4,14.07
2019-04-09,CPFE3,29.0
2019-04-09,CPLE3,32.74
2019-04-09,CPLE6,37.99
2019-04-09,CRFB3,19.9
2019-04-09,CSAN3,45.0
2019-04-09,CSMG3,62.97
2019-04-09,CSNA3,16.72
2019-04-09,CVCB3,50.6
2019-04-09,CYRE3,16.14
2019-04-09,DIRR3,8.82
2019-04-09,ECOR3,9.45
2019-04-09,EGIE3,42.88
2019-04-09,ELET3,33.27
2019-04-09,ELET6,35.0
2019-04-09,EMBR3,18.87
2019-04-09,ENBR3,17.6
2019-04-09,ENEV3,19.6
2019-04-09,ENGI11,40.0
2019-04-09,EQTL3,80.6
2019-04-09,ESTC3,27.88
2019-04-09,EZTC3,26.37
2019-04-09,FLRY3,23.0
2019-04-09,GGBR4,15.6
2019-04-09,GNDI3,32.55
2019-04-09,GOAU4,7.4
2019-04-09,GOLL4,23.7
2019-04-09,HAPV3,28.1
2019-04-09,HGTX3,28.71
2019-04-09,HYPE3,25.7
2019-04-09,IGTA3,37.21
2019-04-09,IRBR3,95.2
2019-04-09,ITSA4,11.88
2019-04-09,ITUB4,34.15
2019-04-09,JBSS3,16.9
2019-04-09,JHSF3,2.49
2019-04-09,KLBN11,16.9
2019-04-09,KROT3,10.29
2019-04-09,LAME4,15.69
2019-04-09,LCAM3,36.9
2019-04-09,LOGG3,18.19
2019-04-09,LREN3,42.54
2019-04-09,MGLU3,166.31
2019-04-09,MRFG3,6.77
2019-04-09,MRVE3,13.8
2019-04-09,MULT3,22.87
2019-04-09,NATU3,44.6
2019-04-09,PCAR4,91.55
2019-04-09,PETR3,32.45
2019-04-09,PETR4,29.16
2019-04-09,POMO4,3.72
2019-04-09,PRIO3,18.01
2019-04-09,PSSA3,54.44
2019-04-09,QUAL3,16.05
2019-04-09,RADL3,67.3
2019-04-09,RAIL3,18.03
2019-04-09,RENT3,30.6
2019-04-09,SANB11,44.77
2019-04-09,SBSP3,39.97
2019-04-09,SLCE3,42.59
2019-04-09,SMLS3,47.5
2019-04-09,SMTO3,19.39
2019-04-09,STBP3,3.7
2019-04-09,SULA11,31.77
2019-04-09,SUZB3,44.7
2019-04-09,TAEE11,25.64
2019-04-09,TEND3,16.45
2019-04-09,TIMP3,12.36
2019-04-09,TOTS3,41.72
2019-04-09,TRPL4,20.14
2019-04-09,UGPA3,45.23
2019-04-09,USIM5,9.4
2019-04-09,VALE3,52.35
2019-04-09,VIVT3,43.1
2019-04-09,VIVT4,48.6
2019-04-09,VVAR3,4.34
2019-04-09,WEGE3,18.51
2019-04-10,ABEV3,17.55
2019-04-10,ALPA4,15.11
2019-04-10,ARZZ3,49.0
2019-04-10,AZUL4,36.05
2019-04-10,B3SA3,32.14
2019-04-10,BBAS3,48.81
2019-04-10,BBDC3,31.2
2019-04-10,BBDC4,35.79
2019-04-10,BBSE3,27.58
2019-04-10,BEEF3,7.5
2019-04-10,BIDI4,56.15
2019-04-10,BPAC11,38.0
2019-04-10,BPAN4,3.22
2019-04-10,BRAP4,32.39
2019-04-10,BRDT3,23.4
2019-04-10,BRFS3,24.98
2019-04-10,BRKM5,47.62
2019-04-10,BRML3,12.34
2019-04-10,BTOW3,36.65
2019-04-10,CCRO3,12.45
2019-04-10,CIEL3,9.72
2019-04-10,CMIG4,14.67
2019-04-10,CPFE3,29.0
2019-04-10,CPLE3,32.5
2019-04-10,CPLE6,37.4
2019-04-10,CRFB3,20.03
2019-04-10,CSAN3,46.3
2019-04-10,CSMG3,63.97
2019-04-10,CSNA3,16.11
2019-04-10,CVCB3,51.8
2019-04-10,CYRE3,16.45
2019-04-10,DIRR3,8.7
2019-04-10,ECOR3,9.75
2019-04-10,EGIE3,42.76
2019-04-10,ELET3,33.94
2019-04-10,ELET6,36.15
2019-04-10,EMBR3,18.79
2019-04-10,ENBR3,17.1
2019-04-10,ENEV3,19.6
2019-04-10,ENGI11,40.0
2019-04-10,EQTL3,80.0
2019-04-10,ESTC3,26.98
2019-04-10,EZTC3,26.37
2019-04-10,FLRY3,22.54
2019-04-10,GGBR4,15.53
2019-04-10,GNDI3,32.62
2019-04-10,GOAU4,7.28
2019-04-10,GOLL4,24.24
2019-04-10,HAPV3,28.3
2019-04-10,HGTX3,28.73
2019-04-10,HYPE3,25.29
2019-04-10,IGTA3,37.95
2019-04-10,IRBR3,93.42
2019-04-10,ITSA4,11.82
2019-04-10,ITUB4,34.09
2019-04-10,JBSS3,17.11
2019-04-10,JHSF3,2.59
2019-04-10,KLBN11,16.45
2019-04-10,KROT3,10.37
2019-04-10,LAME4,15.4
2019-04-10,LCAM3,37.07
2019-04-10,LOGG3,17.9
2019-04-10,LREN3,42.69
2019-04-10,MGLU3,168.7
2019-04-10,MRFG3,6.8
2019-04-10,MRVE3,14.1
2019-04-10,MULT3,23.0
2019-04-10,NATU3,46.46
2019-04-10,PCAR4,91.85
2019-04-10,PETR3,32.27
2019-04-10,PETR4,28.78
2019-04-10,POMO4,3.7
2019-04-10,PRIO3,18.92
2019-04-10,PSSA3,53.14
2019-04-10,QUAL3,16.1
2019-04-10,RADL3,66.55
2019-04-10,RAIL3,18.16
2019-04-10,RENT3,31.58
2019-04-10,SANB11,45.16
2019-04-10,SBSP3,40.0
2019-04-10,SLCE3,42.54
2019-04-10,SMLS3,47.7
2019-04-10,SMTO3,19.54
2019-04-10,STBP3,3.65
