data,ticker,fechamento
2022-01-05,PETR4,28.07
2022-01-05,PETZ3,13.77
2022-01-05,POMO4,2.92
2022-01-05,PRIO3,18.49
2022-01-05,PSSA3,19.29
2022-01-05,QUAL3,15.2
2022-01-05,RADL3,22.27
2022-01-05,RAIL3,16.61
2022-01-05,RAIZ4,5.79
2022-01-05,RDOR3,40.0
2022-01-05,RECV3,16.4
2022-01-05,RENT3,49.7
2022-01-05,RRRP3,32.01
2022-01-05,SANB11,30.82
2022-01-05,SBSP3,37.18
2022-01-05,SLCE3,40.95
2022-01-05,SMFT3,14.25
2022-01-05,SMTO3,33.44
2022-01-05,SOMA3,10.43
2022-01-05,STBP3,5.62
2022-01-05,SULA11,24.3
2022-01-05,SUZB3,60.2
2022-01-05,TAEE11,36.21
2022-01-05,TEND3,14.97
2022-01-05,TIMS3,12.7
2022-01-05,TOTS3,25.22
2022-01-05,TRPL4,23.9
2022-01-05,UGPA3,13.23
2022-01-05,USIM5,13.99
2022-01-05,VALE3,77.81
2022-01-05,VAMO3,10.0
2022-01-05,VBBR3,19.34
2022-01-05,VIIA3,4.57
2022-01-05,VIVA3,21.88
2022-01-05,VIVT3,47.75
2022-01-05,WEGE3,30.18
2022-01-05,YDUQ3,18.91
2022-01-06,ABEV3,14.77
2022-01-06,ALPA4,32.54
2022-01-06,ALSO3,18.87
2022-01-06,AMER3,29.26
2022-01-06,ARZZ3,67.95
2022-01-06,ASAI3,11.59
2022-01-06,AZUL4,23.05
2022-01-06,B3SA3,10.98
2022-01-06,BBAS3,28.6
2022-01-06,BBDC3,16.68
2022-01-06,BBDC4,19.94
2022-01-06,BBSE3,20.44
2022-01-06,BEEF3,10.06
2022-01-06,BIDI11,23.15
2022-01-06,BIDI4,7.66
2022-01-06,BPAC11,18.53
2022-01-06,BPAN4,9.56
2022-01-06,BRAP4,25.65
2022-01-06,BRFS3,24.3
2022-01-06,BRKM5,52.89
2022-01-06,BRML3,7.34
2022-01-06,CASH3,2.61
2022-01-06,CCRO3,11.01
2022-01-06,CEAB3,5.17
2022-01-06,CIEL3,2.06
2022-01-06,CMIG4,12.19
2022-01-06,CMIN3,6.82
2022-01-06,COGN3,2.09
2022-01-06,CPFE3,24.79
2022-01-06,CPLE3,5.74
2022-01-06,CPLE6,6.12
2022-01-06,CRFB3,14.27
2022-01-06,CSAN3,19.77
2022-01-06,CSMG3,11.58
2022-01-06,CSNA3,23.14
2022-01-06,CURY3,6.15
2022-01-06,CVCB3,11.31
2022-01-06,CXSE3,7.9
2022-01-06,CYRE3,13.77
2022-01-06,DIRR3,10.69
2022-01-06,DXCO3,13.62
2022-01-06,ECOR3,6.95
2022-01-06,EGIE3,37.3
2022-01-06,ELET3,31.75
2022-01-06,ELET6,31.2
2022-01-06,EMBR3,23.87
2022-01-06,ENBR3,19.64
2022-01-06,ENEV3,12.21
2022-01-06,ENGI11,39.63
2022-01-06,EQTL3,21.4
2022-01-06,EZTC3,18.17
2022-01-06,FLRY3,16.42
2022-01-06,GGBR4,27.19
2022-01-06,GNDI3,57.53
2022-01-06,GOAU4,11.26
2022-01-06,GOLL4,15.5
2022-01-06,HAPV3,9.71
2022-01-06,HYPE3,27.09
2022-01-06,IGTI11,15.03
2022-01-06,IRBR3,3.6
2022-01-06,ITSA4,9.07
2022-01-06,ITUB4,22.14
2022-01-06,JBSS3,36.18
2022-01-06,JHSF3,4.71
2022-01-06,KLBN11,25.82
2022-01-06,LAME4,5.51
2022-01-06,LCAM3,22.42
2022-01-06,LOGG3,23.55
2022-01-06,LREN3,22.8
2022-01-06,LWSA3,10.14
2022-01-06,MGLU3,6.25
2022-01-06,MRFG3,21.34
2022-01-06,MRVE3,10.53
2022-01-06,MULT3,16.69
2022-01-06,NTCO3,22.85
2022-01-06,PCAR3,19.42
2022-01-06,PETR3,30.58
2022-01-06,PETR4,28.05
2022-01-06,PETZ3,14.03
2022-01-06,POMO4,2.9
2022-01-06,PRIO3,18.96
2022-01-06,PSSA3,19.1
2022-01-06,QUAL3,15.29
2022-01-06,RADL3,21.8
2022-01-06,RAIL3,16.1
2022-01-06,RAIZ4,5.56
2022-01-06,RDOR3,40.43
2022-01-06,RECV3,16.36
2022-01-06,RENT3,49.89
2022-01-06,RRRP3,31.81
2022-01-06,SANB11,31.23
2022-01-06,SBSP3,36.21
2022-01-06,SLCE3,43.2
2022-01-06,SMFT3,14.96
2022-01-06,SMTO3,33.4
2022-01-06,SOMA3,10.75
2022-01-06,STBP3,5.52
2022-01-06,SULA11,24.11
2022-01-06,SUZB3,59.72
2022-01-06,TAEE11,36.14
2022-01-06,TEND3,14.67
2022-01-06,TIMS3,12.61
2022-01-06,TOTS3,26.0
2022-01-06,TRPL4,23.79
2022-01-06,UGPA3,13.04
2022-01-06,USIM5,14.01
2022-01-06,VALE3,79.38
2022-01-06,VAMO3,10.49
2022-01-06,VBBR3,19.21
2022-01-06,VIIA3,4.36
2022-01-06,VIVA3,22.14
2022-01-06,VIVT3,46.98
2022-01-06,WEGE3,30.17
2022-01-06,YDUQ3,18.89
2022-01-07,ABEV3,14.53
2022-01-07,ALPA4,32.35
2022-01-07,ALSO3,18.64
2022-01-07,AMER3,27.7
2022-01-07,ARZZ3,67.41
2022-01-07,ASAI3,11.36
2022-01-07,AZUL4,23.9
2022-01-07,B3SA3,11.24
2022-01-07,BBAS3,28.63
2022-01-07,BBDC3,16.75
2022-01-07,BBDC4,20.23
2022-01-07,BBSE3,19.8
2022-01-07,BEEF3,9.92
2022-01-07,BIDI11,26.73
2022-01-07,BIDI4,8.8
2022-01-07,BPAC11,18.63
2022-01-07,BPAN4,9.65
2022-01-07,BRAP4,26.66
2022-01-07,BRFS3,24.6
2022-01-07,BRKM5,52.74
2022-01-07,BRML3,7.28
2022-01-07,CASH3,2.61
2022-01-07,CCRO3,11.26
2022-01-07,CEAB3,5.17
2022-01-07,CIEL3,2.05
2022-01-07,CMIG4,12.26
2022-01-07,CMIN3,6.98
2022-01-07,COGN3,2.07
2022-01-07,CPFE3,25.34
2022-01-07,CPLE3,5.63
2022-01-07,CPLE6,6.1
2022-01-07,CRFB3,13.96
2022-01-07,CSAN3,19.81
2022-01-07,CSMG3,11.59
2022-01-07,CSNA3,24.12
2022-01-07,CURY3,6.09
2022-01-07,CVCB3,11.53
2022-01-07,CXSE3,7.99
2022-01-07,CYRE3,13.96
2022-01-07,DIRR3,10.64
2022-01-07,DXCO3,13.59
2022-01-07,ECOR3,7.0
2022-01-07,EGIE3,37.35
2022-01-07,ELET3,30.36
2022-01-07,ELET6,30.16
2022-01-07,EMBR3,24.07
2022-01-07,ENBR3,19.73
2022-01-07,ENEV3,11.93
2022-01-07,ENGI11,39.33
2022-01-07,EQTL3,21.35
2022-01-07,EZTC3,18.03
2022-01-07,FLRY3,16.58
2022-01-07,GGBR4,27.43
2022-01-07,GNDI3,58.16
2022-01-07,GOAU4,11.43
2022-01-07,GOLL4,15.77
2022-01-07,HAPV3,9.92
2022-01-07,HYPE3,27.29
2022-01-07,IGTI11,15.18
2022-01-07,IRBR3,3.65
2022-01-07,ITSA4,9.18
2022-01-07,ITUB4,22.63
2022-01-07,JBSS3,35.24
2022-01-07,JHSF3,4.61
2022-01-07,KLBN11,25.22
2022-01-07,LAME4,5.21
2022-01-07,LCAM3,22.0
2022-01-07,LOGG3,23.45
2022-01-07,LREN3,22.99
2022-01-07,LWSA3,9.91
2022-01-07,MGLU3,6.22
2022-01-07,MRFG3,21.17
2022-01-07,MRVE3,10.58
2022-01-07,MULT3,16.66
2022-01-07,NTCO3,22.11
2022-01-07,PCAR3,18.95
2022-01-07,PETR3,30.83
2022-01-07,PETR4,28.18
2022-01-07,PETZ3,14.18
2022-01-07,POMO4,3.08
2022-01-07,PRIO3,19.82
2022-01-07,PSSA3,19.31
2022-01-07,QUAL3,15.48
2022-01-07,RADL3,21.48
2022-01-07,RAIL3,15.86
2022-01-07,RAIZ4,5.82
2022-01-07,RDOR3,41.16
2022-01-07,RECV3,17.22
2022-01-07,RENT3,49.47
2022-01-07,RRRP3,34.0
2022-01-07,SANB11,31.33
2022-01-07,SBSP3,35.46
2022-01-07,SLCE3,42.99
2022-01-07,SMFT3,15.1
2022-01-07,SMTO3,33.51
2022-01-07,SOMA3,10.5
2022-01-07,STBP3,5.59
2022-01-07,SULA11,23.5
2022-01-07,SUZB3,59.32
2022-01-07,TAEE11,36.11
2022-01-07,TEND3,14.93
2022-01-07,TIMS3,12.43
2022-01-07,TOTS3,25.1
2022-01-07,TRPL4,23.66
2022-01-07,UGPA3,12.95
2022-01-07,USIM5,14.68
2022-01-07,VALE3,84.0
2022-01-07,VAMO3,10.2
2022-01-07,VBBR3,19.17
2022-01-07,VIIA3,4.17
2022-01-07,VIVA3,22.1
2022-01-07,VIVT3,46.66
2022-01-07,WEGE3,29.41
2022-01-07,YDUQ3,18.81
2022-01-10,ABEV3,14.65
2022-01-10,ALPA4,31.7
2022-01-10,ALSO3,18.08
2022-01-10,AMER3,27.14
2022-01-10,ARZZ3,64.78
2022-01-10,ASAI3,11.3
2022-01-10,AZUL4,23.63
2022-01-10,B3SA3,11.18
2022-01-10,BBAS3,28.78
2022-01-10,BBDC3,16.97
2022-01-10,BBDC4,20.3
2022-01-10,BBSE3,19.31
2022-01-10,BEEF3,9.8
2022-01-10,BIDI11,24.44
2022-01-10,BIDI4,8.16
2022-01-10,BPAC11,18.71
2022-01-10,BPAN4,9.54
2022-01-10,BRAP4,26.65
2022-01-10,BRFS3,23.52
2022-01-10,BRKM5,53.58
2022-01-10,BRML3,7.1
2022-01-10,CASH3,2.46
2022-01-10,CCRO3,10.99
2022-01-10,CEAB3,5.23
2022-01-10,CIEL3,2.01
2022-01-10,CMIG4,12.15
2022-01-10,CMIN3,6.99
2022-01-10,COGN3,2.0
2022-01-10,CPFE3,25.55
2022-01-10,CPLE3,5.67
2022-01-10,CPLE6,6.13
2022-01-10,CRFB3,14.06
2022-01-10,CSAN3,19.73
2022-01-10,CSMG3,11.5
2022-01-10,CSNA3,24.92
2022-01-10,CURY3,5.72
2022-01-10,CVCB3,11.59
2022-01-10,CXSE3,7.91
2022-01-10,CYRE3,13.68
2022-01-10,DIRR3,10.4
2022-01-10,DXCO3,13.32
2022-01-10,ECOR3,6.96
2022-01-10,EGIE3,37.74
2022-01-10,ELET3,29.48
2022-01-10,ELET6,29.44
2022-01-10,EMBR3,23.74
2022-01-10,ENBR3,19.72
2022-01-10,ENEV3,11.96
2022-01-10,ENGI11,39.2
2022-01-10,EQTL3,21.72
2022-01-10,EZTC3,17.6
2022-01-10,FLRY3,17.2
2022-01-10,GGBR4,27.58
2022-01-10,GNDI3,55.53
2022-01-10,GOAU4,11.43
2022-01-10,GOLL4,15.7
2022-01-10,HAPV3,9.4
2022-01-10,HYPE3,26.76
2022-01-10,IGTI11,15.48
2022-01-10,IRBR3,3.54
2022-01-10,ITSA4,9.18
2022-01-10,ITUB4,22.84
2022-01-10,JBSS3,35.9
2022-01-10,JHSF3,4.58
2022-01-10,KLBN11,25.22
2022-01-10,LAME4,5.08
2022-01-10,LCAM3,21.64
2022-01-10,LOGG3,23.03
2022-01-10,LREN3,22.74
2022-01-10,LWSA3,9.8
2022-01-10,MGLU3,5.74
2022-01-10,MRFG3,21.46
2022-01-10,MRVE3,10.45
2022-01-10,MULT3,16.44
2022-01-10,NTCO3,21.63
2022-01-10,PCAR3,19.35
2022-01-10,PETR3,30.72
2022-01-10,PETR4,28.01
2022-01-10,PETZ3,14.0
2022-01-10,POMO4,2.98
2022-01-10,PRIO3,20.14
2022-01-10,PSSA3,19.09
2022-01-10,QUAL3,14.62
2022-01-10,RADL3,21.06
2022-01-10,RAIL3,15.65
2022-01-10,RAIZ4,5.7
2022-01-10,RDOR3,39.47
2022-01-10,RECV3,17.01
2022-01-10,RENT3,48.5
2022-01-10,RRRP3,34.51
2022-01-10,SANB11,31.67
2022-01-10,SBSP3,34.78
2022-01-10,SLCE3,43.73
2022-01-10,SMFT3,14.75
2022-01-10,SMTO3,33.27
2022-01-10,SOMA3,10.26
2022-01-10,STBP3,5.3
2022-01-10,SULA11,22.74
2022-01-10,SUZB3,59.18
2022-01-10,TAEE11,36.15
2022-01-10,TEND3,14.35
2022-01-10,TIMS3,12.31
2022-01-10,TOTS3,24.5
2022-01-10,TRPL4,23.5
2022-01-10,UGPA3,12.78
2022-01-10,USIM5,15.38
2022-01-10,VALE3,83.0
2022-01-10,VAMO3,10.06
2022-01-10,VBBR3,19.04
2022-01-10,VIIA3,4.01
2022-01-10,VIVA3,21.5
2022-01-10,VIVT3,46.8
2022-01-10,WEGE3,28.56
2022-01-10,YDUQ3,18.06
2022-01-11,ABEV3,14.68
2022-01-11,ALPA4,32.58
2022-01-11,ALSO3,18.38
2022-01-11,AMER3,28.05
2022-01-11,ARZZ3,66.59
2022-01-11,ASAI3,11.45
2022-01-11,AZUL4,24.5
2022-01-11,B3SA3,11.21
2022-01-11,BBAS3,28.9
2022-01-11,BBDC3,17.14
2022-01-11,BBDC4,20.33
2022-01-11,BBSE3,19.33
2022-01-11,BEEF3,9.7
2022-01-11,BIDI11,25.28
2022-01-11,BIDI4,8.27
2022-01-11,BPAC11,19.54
2022-01-11,BPAN4,9.72
2022-01-11,BRAP4,27.29
2022-01-11,BRFS3,23.22
2022-01-11,BRKM5,52.94
2022-01-11,BRML3,7.25
2022-01-11,CASH3,2.64
2022-01-11,CCRO3,11.03
2022-01-11,CEAB3,5.46
2022-01-11,CIEL3,2.08
2022-01-11,CMIG4,12.5
2022-01-11,CMIN3,7.0
2022-01-11,COGN3,2.04
2022-01-11,CPFE3,25.52
2022-01-11,CPLE3,5.62
2022-01-11,CPLE6,6.14
2022-01-11,CRFB3,14.24
2022-01-11,CSAN3,20.56
2022-01-11,CSMG3,11.54
2022-01-11,CSNA3,24.86
2022-01-11,CURY3,6.05
2022-01-11,CVCB3,11.63
2022-01-11,CXSE3,7.87
2022-01-11,CYRE3,13.79
2022-01-11,DIRR3,10.45
2022-01-11,DXCO3,13.39
2022-01-11,ECOR3,7.0
2022-01-11,EGIE3,37.8
2022-01-11,ELET3,29.84
2022-01-11,ELET6,29.87
2022-01-11,EMBR3,23.48
2022-01-11,ENBR3,19.92
2022-01-11,ENEV3,12.12
2022-01-11,ENGI11,39.84
2022-01-11,EQTL3,22.21
2022-01-11,EZTC3,17.85
2022-01-11,FLRY3,17.86
2022-01-11,GGBR4,28.2
2022-01-11,GNDI3,58.51
2022-01-11,GOAU4,11.71
2022-01-11,GOLL4,16.17
2022-01-11,HAPV3,9.96
2022-01-11,HYPE3,26.71
2022-01-11,IGTI11,16.12
2022-01-11,IRBR3,3.59
2022-01-11,ITSA4,9.33
2022-01-11,ITUB4,23.35
2022-01-11,JBSS3,35.71
2022-01-11,JHSF3,4.61
2022-01-11,KLBN11,25.0
2022-01-11,LAME4,5.3
2022-01-11,LCAM3,21.83
2022-01-11,LOGG3,23.76
2022-01-11,LREN3,23.26
2022-01-11,LWSA3,9.89
2022-01-11,MGLU3,5.87
2022-01-11,MRFG3,21.28
2022-01-11,MRVE3,10.55
2022-01-11,MULT3,16.96
2022-01-11,NTCO3,23.0
2022-01-11,PCAR3,19.53
2022-01-11,PETR3,31.99
2022-01-11,PETR4,28.84
2022-01-11,PETZ3,14.99
2022-01-11,POMO4,3.06
2022-01-11,PRIO3,21.2
2022-01-11,PSSA3,19.07
2022-01-11,QUAL3,15.2
2022-01-11,RADL3,21.49
2022-01-11,RAIL3,16.0
2022-01-11,RAIZ4,5.9
2022-01-11,RDOR3,40.81
2022-01-11,RECV3,17.59
2022-01-11,RENT3,49.2
2022-01-11,RRRP3,36.3
2022-01-11,SANB11,31.42
2022-01-11,SBSP3,34.81
2022-01-11,SLCE3,43.69
2022-01-11,SMFT3,15.36
2022-01-11,SMTO3,33.41
2022-01-11,SOMA3,10.55
2022-01-11,STBP3,5.32
2022-01-11,SULA11,22.81
2022-01-11,SUZB3,59.53
2022-01-11,TAEE11,36.17
2022-01-11,TEND3,14.62
2022-01-11,TIMS3,12.39
2022-01-11,TOTS3,25.31
2022-01-11,TRPL4,23.4
2022-01-11,UGPA3,12.99
2022-01-11,USIM5,16.31
2022-01-11,VALE3,84.58
2022-01-11,VAMO3,10.22
2022-01-11,VBBR3,19.42
2022-01-11,VIIA3,4.04
2022-01-11,VIVA3,21.87
2022-01-11,VIVT3,46.57
2022-01-11,WEGE3,29.04
2022-01-11,YDUQ3,18.63
2022-01-12,ABEV3,14.88
2022-01-12,ALPA4,33.45
2022-01-12,ALSO3,19.36
2022-01-12,AMER3,29.48
2022-01-12,ARZZ3,68.66
2022-01-12,ASAI3,11.8
2022-01-12,AZUL4,25.61
2022-01-12,B3SA3,11.61
2022-01-12,BBAS3,29.18
2022-01-12,BBDC3,16.99
2022-01-12,BBDC4,20.18
2022-01-12,BBSE3,19.15
2022-01-12,BEEF3,9.8
2022-01-12,BIDI11,24.52
2022-01-12,BIDI4,8.21
2022-01-12,BPAC11,19.8
2022-01-12,BPAN4,9.68
2022-01-12,BRAP4,27.74
2022-01-12,BRFS3,23.84
2022-01-12,BRKM5,53.15
2022-01-12,BRML3,7.68
2022-01-12,CASH3,2.69
2022-01-12,CCRO3,11.43
2022-01-12,CEAB3,5.64
2022-01-12,CIEL3,2.03
2022-01-12,CMIG4,12.68
2022-01-12,CMIN3,7.31
2022-01-12,COGN3,2.05
2022-01-12,CPFE3,26.25
2022-01-12,CPLE3,5.71
2022-01-12,CPLE6,6.19
2022-01-12,CRFB3,14.49
