data,ticker,fechamento
2020-01-02,TRPL4,22.77
2020-01-02,UGPA3,25.6
2020-01-02,USIM5,9.7
2020-01-02,VALE3,54.33
2020-01-02,VIVA3,29.18
2020-01-02,VIVT3,48.24
2020-01-02,VIVT4,57.21
2020-01-02,VVAR3,11.73
2020-01-02,WEGE3,35.24
2020-01-02,YDUQ3,46.75
2020-01-03,ABEV3,18.93
2020-01-03,ALPA4,32.58
2020-01-03,ALSO3,51.42
2020-01-03,ARZZ3,63.0
2020-01-03,AZUL4,56.76
2020-01-03,B3SA3,43.81
2020-01-03,BBAS3,53.71
2020-01-03,BBDC3,34.87
2020-01-03,BBDC4,37.51
2020-01-03,BBSE3,37.68
2020-01-03,BEEF3,12.9
2020-01-03,BIDI11,48.45
2020-01-03,BIDI4,15.98
2020-01-03,BPAC11,76.35
2020-01-03,BPAN4,11.35
2020-01-03,BRAP4,38.57
2020-01-03,BRDT3,30.56
2020-01-03,BRFS3,35.94
2020-01-03,BRKM5,31.75
2020-01-03,BRML3,18.63
2020-01-03,BTOW3,64.3
2020-01-03,CCRO3,18.79
2020-01-03,CEAB3,18.0
2020-01-03,CIEL3,8.46
2020-01-03,CMIG4,13.73
2020-01-03,COGN3,12.15
2020-01-03,CPFE3,34.99
2020-01-03,CPLE3,72.0
2020-01-03,CPLE6,68.63
2020-01-03,CRFB3,24.55
2020-01-03,CSAN3,73.1
2020-01-03,CSMG3,68.39
2020-01-03,CSNA3,14.58
2020-01-03,CVCB3,44.2
2020-01-03,CYRE3,32.8
2020-01-03,DIRR3,15.5
2020-01-03,ECOR3,16.17
2020-01-03,EGIE3,52.3
2020-01-03,ELET3,37.6
2020-01-03,ELET6,38.55
2020-01-03,EMBR3,20.41
2020-01-03,ENBR3,22.05
2020-01-03,ENEV3,44.27
2020-01-03,ENGI11,54.43
2020-01-03,EQTL3,23.27
2020-01-03,EZTC3,53.25
2020-01-03,FLRY3,30.11
2020-01-03,GGBR4,20.42
2020-01-03,GNDI3,73.0
2020-01-03,GOAU4,9.7
2020-01-03,GOLL4,35.9
2020-01-03,HAPV3,69.25
2020-01-03,HGTX3,34.98
2020-01-03,HYPE3,36.74
2020-01-03,IGTA3,54.58
2020-01-03,IRBR3,39.58
2020-01-03,ITSA4,14.14
2020-01-03,ITUB4,37.63
2020-01-03,JBSS3,27.47
2020-01-03,JHSF3,8.12
2020-01-03,KLBN11,19.39
2020-01-03,LAME4,26.85
2020-01-03,LCAM3,24.03
2020-01-03,LOGG3,31.29
2020-01-03,LREN3,57.1
2020-01-03,MGLU3,48.89
2020-01-03,MRFG3,10.28
2020-01-03,MRVE3,22.2
2020-01-03,MULT3,33.55
2020-01-03,NTCO3,41.0
2020-01-03,PCAR4,89.66
2020-01-03,PETR3,31.99
2020-01-03,PETR4,30.45
2020-01-03,POMO4,4.5
2020-01-03,PRIO3,37.85
2020-01-03,PSSA3,62.5
2020-01-03,QUAL3,40.01
2020-01-03,RADL3,112.27
2020-01-03,RAIL3,25.63
2020-01-03,RENT3,48.9
2020-01-03,SANB11,50.93
2020-01-03,SBSP3,59.51
2020-01-03,SLCE3,25.88
2020-01-03,SMLS3,39.74
2020-01-03,SMTO3,24.34
2020-01-03,STBP3,8.44
2020-01-03,SULA11,64.85
2020-01-03,SUZB3,40.65
2020-01-03,TAEE11,30.97
2020-01-03,TEND3,31.52
2020-01-03,TIMP3,15.8
2020-01-03,TOTS3,70.62
2020-01-03,TRPL4,22.2
2020-01-03,UGPA3,25.3
2020-01-03,USIM5,9.6
2020-01-03,VALE3,53.93
2020-01-03,VIVA3,29.0
2020-01-03,VIVT3,48.8
2020-01-03,VIVT4,57.72
2020-01-03,VVAR3,11.48
2020-01-03,WEGE3,34.79
2020-01-03,YDUQ3,45.77
2020-01-06,ABEV3,19.02
2020-01-06,ALPA4,32.07
2020-01-06,ALSO3,51.07
2020-01-06,ARZZ3,62.61
2020-01-06,AZUL4,55.0
2020-01-06,B3SA3,43.39
2020-01-06,BBAS3,53.0
2020-01-06,BBDC3,34.67
2020-01-06,BBDC4,36.84
2020-01-06,BBSE3,38.3
2020-01-06,BEEF3,12.89
2020-01-06,BIDI11,51.4
2020-01-06,BIDI4,17.25
2020-01-06,BPAC11,75.45
2020-01-06,BPAN4,11.61
2020-01-06,BRAP4,38.75
2020-01-06,BRDT3,29.03
2020-01-06,BRFS3,35.57
2020-01-06,BRKM5,33.4
2020-01-06,BRML3,18.5
2020-01-06,BTOW3,63.9
2020-01-06,CCRO3,18.31
2020-01-06,CEAB3,17.81
2020-01-06,CIEL3,8.25
2020-01-06,CMIG4,13.92
2020-01-06,COGN3,11.99
2020-01-06,CPFE3,35.32
2020-01-06,CPLE3,71.26
2020-01-06,CPLE6,68.74
2020-01-06,CRFB3,23.48
2020-01-06,CSAN3,72.67
2020-01-06,CSMG3,66.95
2020-01-06,CSNA3,14.22
2020-01-06,CVCB3,43.82
2020-01-06,CYRE3,32.5
2020-01-06,DIRR3,15.3
2020-01-06,ECOR3,16.08
2020-01-06,EGIE3,51.86
2020-01-06,ELET3,37.78
2020-01-06,ELET6,38.61
2020-01-06,EMBR3,20.38
2020-01-06,ENBR3,21.88
2020-01-06,ENEV3,45.4
2020-01-06,ENGI11,54.59
2020-01-06,EQTL3,23.3
2020-01-06,EZTC3,53.5
2020-01-06,FLRY3,31.0
2020-01-06,GGBR4,20.37
2020-01-06,GNDI3,69.99
2020-01-06,GOAU4,9.65
2020-01-06,GOLL4,34.25
2020-01-06,HAPV3,66.96
2020-01-06,HGTX3,34.0
2020-01-06,HYPE3,35.9
2020-01-06,IGTA3,54.49
2020-01-06,IRBR3,39.21
2020-01-06,ITSA4,14.11
2020-01-06,ITUB4,37.07
2020-01-06,JBSS3,26.82
2020-01-06,JHSF3,8.16
2020-01-06,KLBN11,19.13
2020-01-06,LAME4,26.54
2020-01-06,LCAM3,23.5
2020-01-06,LOGG3,32.19
2020-01-06,LREN3,57.05
2020-01-06,MGLU3,48.93
2020-01-06,MRFG3,10.09
2020-01-06,MRVE3,21.9
2020-01-06,MULT3,33.49
2020-01-06,NTCO3,40.13
2020-01-06,PCAR4,89.05
2020-01-06,PETR3,33.03
2020-01-06,PETR4,30.81
2020-01-06,POMO4,4.44
2020-01-06,PRIO3,38.59
2020-01-06,PSSA3,63.72
2020-01-06,QUAL3,41.65
2020-01-06,RADL3,110.06
2020-01-06,RAIL3,24.9
2020-01-06,RENT3,48.33
2020-01-06,SANB11,47.59
2020-01-06,SBSP3,58.6
2020-01-06,SLCE3,25.65
2020-01-06,SMLS3,38.44
2020-01-06,SMTO3,25.1
2020-01-06,STBP3,8.33
2020-01-06,SULA11,64.41
2020-01-06,SUZB3,40.58
2020-01-06,TAEE11,31.0
2020-01-06,TEND3,31.56
2020-01-06,TIMP3,15.78
2020-01-06,TOTS3,69.01
2020-01-06,TRPL4,22.33
2020-01-06,UGPA3,24.75
2020-01-06,USIM5,9.42
2020-01-06,VALE3,53.61
2020-01-06,VIVA3,28.49
2020-01-06,VIVT3,48.33
2020-01-06,VIVT4,56.83
2020-01-06,VVAR3,11.48
2020-01-06,WEGE3,34.88
2020-01-06,YDUQ3,46.65
2020-01-07,ABEV3,19.06
2020-01-07,ALPA4,32.8
2020-01-07,ALSO3,50.47
2020-01-07,ARZZ3,62.9
2020-01-07,AZUL4,56.82
2020-01-07,B3SA3,44.79
2020-01-07,BBAS3,52.6
2020-01-07,BBDC3,34.08
2020-01-07,BBDC4,36.2
2020-01-07,BBSE3,38.32
2020-01-07,BEEF3,13.48
2020-01-07,BIDI11,53.5
2020-01-07,BIDI4,17.53
2020-01-07,BPAC11,75.7
2020-01-07,BPAN4,11.6
2020-01-07,BRAP4,38.92
2020-01-07,BRDT3,28.99
2020-01-07,BRFS3,35.16
2020-01-07,BRKM5,32.53
2020-01-07,BRML3,18.8
2020-01-07,BTOW3,63.74
2020-01-07,CCRO3,18.72
2020-01-07,CEAB3,17.18
2020-01-07,CIEL3,8.01
2020-01-07,CMIG4,14.43
2020-01-07,COGN3,12.08
2020-01-07,CPFE3,34.91
2020-01-07,CPLE3,71.7
2020-01-07,CPLE6,69.09
2020-01-07,CRFB3,23.34
2020-01-07,CSAN3,73.98
2020-01-07,CSMG3,65.94
2020-01-07,CSNA3,14.22
2020-01-07,CVCB3,44.4
2020-01-07,CYRE3,32.6
2020-01-07,DIRR3,15.39
2020-01-07,ECOR3,16.44
2020-01-07,EGIE3,51.97
2020-01-07,ELET3,38.75
2020-01-07,ELET6,39.2
2020-01-07,EMBR3,20.5
2020-01-07,ENBR3,21.75
2020-01-07,ENEV3,45.06
2020-01-07,ENGI11,53.96
2020-01-07,EQTL3,23.18
2020-01-07,EZTC3,54.24
2020-01-07,FLRY3,31.32
2020-01-07,GGBR4,20.69
2020-01-07,GNDI3,67.6
2020-01-07,GOAU4,9.72
2020-01-07,GOLL4,34.45
2020-01-07,HAPV3,65.12
2020-01-07,HGTX3,32.64
2020-01-07,HYPE3,35.55
2020-01-07,IGTA3,54.65
2020-01-07,IRBR3,39.47
2020-01-07,ITSA4,13.92
2020-01-07,ITUB4,36.21
2020-01-07,JBSS3,27.3
2020-01-07,JHSF3,8.23
2020-01-07,KLBN11,19.16
2020-01-07,LAME4,26.01
2020-01-07,LCAM3,23.99
2020-01-07,LOGG3,32.5
2020-01-07,LREN3,57.02
2020-01-07,MGLU3,48.79
2020-01-07,MRFG3,10.4
2020-01-07,MRVE3,22.0
2020-01-07,MULT3,33.58
2020-01-07,NTCO3,40.78
2020-01-07,PCAR4,88.85
2020-01-07,PETR3,32.58
2020-01-07,PETR4,30.69
2020-01-07,POMO4,4.5
2020-01-07,PRIO3,38.64
2020-01-07,PSSA3,63.68
2020-01-07,QUAL3,40.59
2020-01-07,RADL3,108.55
2020-01-07,RAIL3,25.27
2020-01-07,RENT3,48.8
2020-01-07,SANB11,47.3
2020-01-07,SBSP3,57.6
2020-01-07,SLCE3,25.0
2020-01-07,SMLS3,39.09
2020-01-07,SMTO3,24.9
2020-01-07,STBP3,8.33
2020-01-07,SULA11,63.55
2020-01-07,SUZB3,41.1
2020-01-07,TAEE11,30.74
2020-01-07,TEND3,32.55
2020-01-07,TIMP3,15.95
2020-01-07,TOTS3,69.3
2020-01-07,TRPL4,22.17
2020-01-07,UGPA3,25.3
2020-01-07,USIM5,9.51
2020-01-07,VALE3,54.0
2020-01-07,VIVA3,27.9
2020-01-07,VIVT3,49.4
2020-01-07,VIVT4,56.95
2020-01-07,VVAR3,11.65
2020-01-07,WEGE3,35.15
2020-01-07,YDUQ3,45.78
2020-01-08,ABEV3,18.97
2020-01-08,ALPA4,33.16
2020-01-08,ALSO3,52.0
2020-01-08,ARZZ3,62.0
2020-01-08,AZUL4,56.92
2020-01-08,B3SA3,44.67
2020-01-08,BBAS3,52.12
2020-01-08,BBDC3,33.56
2020-01-08,BBDC4,35.64
2020-01-08,BBSE3,38.3
2020-01-08,BEEF3,13.63
2020-01-08,BIDI11,52.05
2020-01-08,BIDI4,17.38
2020-01-08,BPAC11,75.2
2020-01-08,BPAN4,11.5
2020-01-08,BRAP4,38.91
2020-01-08,BRDT3,28.85
2020-01-08,BRFS3,36.51
2020-01-08,BRKM5,34.16
2020-01-08,BRML3,18.25
2020-01-08,BTOW3,64.59
2020-01-08,CCRO3,18.59
2020-01-08,CEAB3,16.27
2020-01-08,CIEL3,7.83
2020-01-08,CMIG4,14.83
2020-01-08,COGN3,12.0
2020-01-08,CPFE3,34.69
2020-01-08,CPLE3,70.95
2020-01-08,CPLE6,68.01
2020-01-08,CRFB3,22.9
2020-01-08,CSAN3,72.76
2020-01-08,CSMG3,65.97
2020-01-08,CSNA3,14.2
2020-01-08,CVCB3,44.34
2020-01-08,CYRE3,31.59
2020-01-08,DIRR3,15.48
2020-01-08,ECOR3,16.48
2020-01-08,EGIE3,51.45
2020-01-08,ELET3,39.31
2020-01-08,ELET6,39.53
2020-01-08,EMBR3,20.33
2020-01-08,ENBR3,21.72
2020-01-08,ENEV3,44.85
2020-01-08,ENGI11,54.3
2020-01-08,EQTL3,23.34
2020-01-08,EZTC3,54.8
2020-01-08,FLRY3,31.13
2020-01-08,GGBR4,20.77
2020-01-08,GNDI3,68.0
2020-01-08,GOAU4,9.66
2020-01-08,GOLL4,35.81
2020-01-08,HAPV3,63.78
2020-01-08,HGTX3,31.88
2020-01-08,HYPE3,35.09
2020-01-08,IGTA3,54.8
2020-01-08,IRBR3,39.62
2020-01-08,ITSA4,13.71
2020-01-08,ITUB4,35.62
2020-01-08,JBSS3,27.97
2020-01-08,JHSF3,8.1
2020-01-08,KLBN11,19.22
2020-01-08,LAME4,25.82
2020-01-08,LCAM3,24.09
2020-01-08,LOGG3,32.01
2020-01-08,LREN3,57.39
2020-01-08,MGLU3,50.29
2020-01-08,MRFG3,10.66
2020-01-08,MRVE3,21.62
2020-01-08,MULT3,33.71
2020-01-08,NTCO3,40.99
2020-01-08,PCAR3,87.0
2020-01-08,PCAR4,90.62
2020-01-08,PETR3,32.05
2020-01-08,PETR4,30.5
2020-01-08,POMO4,4.38
2020-01-08,PRIO3,37.85
2020-01-08,PSSA3,63.0
2020-01-08,QUAL3,39.81
2020-01-08,RADL3,110.0
2020-01-08,RAIL3,25.6
2020-01-08,RENT3,48.56
2020-01-08,SANB11,46.86
2020-01-08,SBSP3,56.75
2020-01-08,SLCE3,25.15
2020-01-08,SMLS3,39.41
2020-01-08,SMTO3,24.7
2020-01-08,STBP3,8.19
2020-01-08,SULA11,63.33
2020-01-08,SUZB3,43.15
2020-01-08,TAEE11,30.12
2020-01-08,TEND3,32.3
2020-01-08,TIMP3,16.12
2020-01-08,TOTS3,68.37
2020-01-08,TRPL4,22.0
2020-01-08,UGPA3,25.1
2020-01-08,USIM5,9.39
2020-01-08,VALE3,54.01
2020-01-08,VIVA3,27.95
2020-01-08,VIVT3,49.9
2020-01-08,VIVT4,56.69
2020-01-08,VVAR3,11.6
2020-01-08,WEGE3,33.82
2020-01-08,YDUQ3,45.51
2020-01-09,ABEV3,18.82
2020-01-09,ALPA4,33.96
2020-01-09,ALSO3,52.38
2020-01-09,ARZZ3,61.3
2020-01-09,AZUL4,57.28
2020-01-09,B3SA3,44.65
2020-01-09,BBAS3,51.06
2020-01-09,BBDC3,33.23
2020-01-09,BBDC4,35.07
2020-01-09,BBSE3,38.19
2020-01-09,BEEF3,13.42
2020-01-09,BIDI11,51.71
2020-01-09,BIDI4,17.26
2020-01-09,BPAC11,75.9
2020-01-09,BPAN4,11.5
2020-01-09,BRAP4,38.41
2020-01-09,BRDT3,28.09
2020-01-09,BRFS3,36.84
2020-01-09,BRKM5,34.85
2020-01-09,BRML3,18.51
2020-01-09,BTOW3,68.04
2020-01-09,CCRO3,18.14
2020-01-09,CEAB3,15.71
2020-01-09,CIEL3,7.35
2020-01-09,CMIG4,14.71
2020-01-09,COGN3,12.1
2020-01-09,CPFE3,35.32
2020-01-09,CPLE3,73.45
2020-01-09,CPLE6,70.02
2020-01-09,CRFB3,23.4
2020-01-09,CSAN3,71.98
2020-01-09,CSMG3,66.34
2020-01-09,CSNA3,14.05
2020-01-09,CVCB3,43.39
2020-01-09,CYRE3,31.43
2020-01-09,DIRR3,15.5
2020-01-09,ECOR3,16.43
2020-01-09,EGIE3,51.6
2020-01-09,ELET3,39.35
2020-01-09,ELET6,40.11
2020-01-09,EMBR3,20.19
2020-01-09,ENBR3,22.26
2020-01-09,ENEV3,45.5
2020-01-09,ENGI11,54.58
2020-01-09,EQTL3,23.62
2020-01-09,EZTC3,55.6
2020-01-09,FLRY3,31.71
2020-01-09,GGBR4,20.66
2020-01-09,GNDI3,68.37
2020-01-09,GOAU4,9.67
2020-01-09,GOLL4,36.65
2020-01-09,HAPV3,63.4
2020-01-09,HGTX3,31.93
2020-01-09,HYPE3,35.84
2020-01-09,IGTA3,54.79
2020-01-09,IRBR3,41.15
2020-01-09,ITSA4,13.44
2020-01-09,ITUB4,34.91
2020-01-09,JBSS3,28.31
2020-01-09,JHSF3,8.13
2020-01-09,KLBN11,19.44
2020-01-09,LAME4,26.52
2020-01-09,LCAM3,24.45
2020-01-09,LOGG3,31.93
2020-01-09,LREN3,56.95
2020-01-09,MGLU3,52.08
2020-01-09,MRFG3,10.91
2020-01-09,MRVE3,21.46
2020-01-09,MULT3,33.5
2020-01-09,NTCO3,42.0
2020-01-09,PCAR3,91.16
2020-01-09,PCAR4,91.7
2020-01-09,PETR3,32.23
2020-01-09,PETR4,30.4
2020-01-09,POMO4,4.46
2020-01-09,PRIO3,36.4
2020-01-09,PSSA3,63.21
2020-01-09,QUAL3,40.1
2020-01-09,RADL3,113.31
2020-01-09,RAIL3,25.93
2020-01-09,RENT3,48.82
2020-01-09,SANB11,46.12
2020-01-09,SBSP3,57.62
2020-01-09,SLCE3,25.0
2020-01-09,SMLS3,40.17
2020-01-09,SMTO3,24.79
2020-01-09,STBP3,8.2
2020-01-09,SULA11,64.92
2020-01-09,SUZB3,43.04
2020-01-09,TAEE11,30.28
2020-01-09,TEND3,32.45
2020-01-09,TIMP3,15.9
2020-01-09,TOTS3,69.5
2020-01-09,TRPL4,21.92
2020-01-09,UGPA3,25.15
2020-01-09,USIM5,9.33
2020-01-09,VALE3,53.3
2020-01-09,VIVA3,28.4
2020-01-09,VIVT3,49.06
2020-01-09,VIVT4,56.62
2020-01-09,VVAR3,11.66
2020-01-09,WEGE3,33.32
2020-01-09,YDUQ3,45.91
2020-01-10,ABEV3,18.89
2020-01-10,ALPA4,33.71
2020-01-10,ALSO3,52.49
2020-01-10,ARZZ3,60.86
2020-01-10,AZUL4,57.5
2020-01-10,B3SA3,44.3
2020-01-10,BBAS3,49.86
2020-01-10,BBDC3,32.65
2020-01-10,BBDC4,34.43
2020-01-10,BBSE3,36.4
2020-01-10,BEEF3,13.36
2020-01-10,BIDI11,54.3
2020-01-10,BIDI4,17.8
2020-01-10,BPAC11,75.89
2020-01-10,BPAN4,11.42
2020-01-10,BRAP4,38.29
2020-01-10,BRDT3,28.2
2020-01-10,BRFS3,36.34
2020-01-10,BRKM5,34.45
2020-01-10,BRML3,18.64
2020-01-10,BTOW3,66.78
2020-01-10,CCRO3,18.17
2020-01-10,CEAB3,16.18
2020-01-10,CIEL3,7.4
2020-01-10,CMIG4,14.93
2020-01-10,COGN3,12.2
2020-01-10,CPFE3,35.99
2020-01-10,CPLE3,74.75
2020-01-10,CPLE6,71.95
2020-01-10,CRFB3,23.64
2020-01-10,CSAN3,73.05
2020-01-10,CSMG3,66.75
2020-01-10,CSNA3,14.21
2020-01-10,CVCB3,42.04
2020-01-10,CYRE3,31.65
2020-01-10,DIRR3,15.83
2020-01-10,ECOR3,16.37
2020-01-10,EGIE3,52.37
2020-01-10,ELET3,40.1
2020-01-10,ELET6,40.65
2020-01-10,EMBR3,20.11
2020-01-10,ENBR3,22.67
2020-01-10,ENEV3,45.68
2020-01-10,ENGI11,55.4
2020-01-10,EQTL3,23.9
2020-01-10,EZTC3,56.0
2020-01-10,FLRY3,31.15
2020-01-10,GGBR4,20.94
2020-01-10,GNDI3,68.78
2020-01-10,GOAU4,9.88
2020-01-10,GOLL4,37.24
2020-01-10,HAPV3,62.05
2020-01-10,HGTX3,32.08
2020-01-10,HYPE3,36.03
2020-01-10,IGTA3,54.74
2020-01-10,IRBR3,41.17
2020-01-10,ITSA4,13.35
2020-01-10,ITUB4,34.6
2020-01-10,JBSS3,28.16
2020-01-10,JHSF3,8.16
2020-01-10,KLBN11,19.52
2020-01-10,LAME4,26.47
2020-01-10,LCAM3,24.44
2020-01-10,LOGG3,31.9
2020-01-10,LREN3,57.13
2020-01-10,MGLU3,51.8
2020-01-10,MRFG3,10.75
2020-01-10,MRVE3,21.25
2020-01-10,MULT3,33.15
2020-01-10,NTCO3,42.89
2020-01-10,PCAR3,90.9
2020-01-10,PCAR4,90.58
2020-01-10,PETR3,32.1
2020-01-10,PETR4,30.27
2020-01-10,POMO4,4.43
2020-01-10,PRIO3,37.22
2020-01-10,PSSA3,63.94
2020-01-10,QUAL3,40.65
2020-01-10,RADL3,109.8
2020-01-10,RAIL3,25.67
2020-01-10,RENT3,47.85
2020-01-10,SANB11,45.73
2020-01-10,SBSP3,57.41
2020-01-10,SLCE3,24.82
2020-01-10,SMLS3,40.24
2020-01-10,SMTO3,25.01
2020-01-10,STBP3,8.26
2020-01-10,SULA11,64.32
2020-01-10,SUZB3,43.11
2020-01-10,TAEE11,30.37
2020-01-10,TEND3,33.15
2020-01-10,TIMP3,16.32
2020-01-10,TOTS3,68.98
2020-01-10,TRPL4,22.1
2020-01-10,UGPA3,25.09
2020-01-10,USIM5,9.14
2020-01-10,VALE3,53.36
2020-01-10,VIVA3,28.95
2020-01-10,VIVT3,50.28
2020-01-10,VIVT4,57.31
2020-01-10,VVAR3,11.7
2020-01-10,WEGE3,34.0
2020-01-10,YDUQ3,46.11
2020-01-13,ABEV3,19.21
2020-01-13,ALPA4,33.89
2020-01-13,ALSO3,53.6
2020-01-13,ARZZ3,62.8
2020-01-13,AZUL4,58.3
2020-01-13,B3SA3,44.35
2020-01-13,BBAS3,50.42
2020-01-13,BBDC3,33.05
2020-01-13,BBDC4,34.8
2020-01-13,BBSE3,36.13
2020-01-13,BEEF3,14.56
2020-01-13,BIDI11,54.14
2020-01-13,BIDI4,17.99
2020-01-13,BPAC11,76.33
2020-01-13,BPAN4,11.7
2020-01-13,BRAP4,39.9
2020-01-13,BRDT3,28.79
2020-01-13,BRFS3,36.7
2020-01-13,BRKM5,34.0
2020-01-13,BRML3,19.04
2020-01-13,BTOW3,69.17
2020-01-13,CCRO3,18.3
2020-01-13,CEAB3,16.8
2020-01-13,CIEL3,7.43
2020-01-13,CMIG4,15.35
2020-01-13,COGN3,12.55
2020-01-13,CPFE3,35.86
2020-01-13,CPLE3,76.6
2020-01-13,CPLE6,74.2
2020-01-13,CRFB3,23.43
2020-01-13,CSAN3,74.92
2020-01-13,CSMG3,67.15
2020-01-13,CSNA3,15.07
2020-01-13,CVCB3,41.6
2020-01-13,CYRE3,32.25
2020-01-13,DIRR3,16.07
2020-01-13,ECOR3,16.65
2020-01-13,EGIE3,53.36
2020-01-13,ELET3,40.2
2020-01-13,ELET6,40.79
2020-01-13,EMBR3,20.46
2020-01-13,ENBR3,22.67
2020-01-13,ENEV3,45.6
2020-01-13,ENGI11,55.26
2020-01-13,EQTL3,23.89
2020-01-13,EZTC3,56.15
2020-01-13,FLRY3,31.0
2020-01-13,GGBR4,21.84
2020-01-13,GNDI3,69.96
2020-01-13,GOAU4,10.4
2020-01-13,GOLL4,38.0
2020-01-13,HAPV3,62.39
2020-01-13,HGTX3,32.87
2020-01-13,HYPE3,37.19
2020-01-13,IGTA3,56.33
2020-01-13,IRBR3,41.52
2020-01-13,ITSA4,13.53
2020-01-13,ITUB4,35.06
2020-01-13,JBSS3,28.73
2020-01-13,JHSF3,8.4
2020-01-13,KLBN11,20.45
2020-01-13,LAME4,26.99
2020-01-13,LCAM3,24.45
2020-01-13,LOGG3,31.68
2020-01-13,LREN3,58.37
2020-01-13,MGLU3,54.23
2020-01-13,MRFG3,11.05
2020-01-13,MRVE3,21.57
2020-01-13,MULT3,33.5
2020-01-13,NTCO3,43.73
2020-01-13,PCAR4,89.59
2020-01-13,PETR3,32.09
2020-01-13,PETR4,30.33
2020-01-13,POMO4,4.46
2020-01-13,PRIO3,38.82
2020-01-13,PSSA3,63.85
2020-01-13,QUAL3,41.95
2020-01-13,RADL3,112.37
2020-01-13,RAIL3,25.95
2020-01-13,RENT3,48.0
2020-01-13,SANB11,46.54
2020-01-13,SBSP3,59.91
2020-01-13,SLCE3,24.67
2020-01-13,SMLS3,40.6
2020-01-13,SMTO3,25.23
2020-01-13,STBP3,8.45
2020-01-13,SULA11,62.86
2020-01-13,SUZB3,44.7
2020-01-13,TAEE11,30.71
2020-01-13,TEND3,33.44
2020-01-13,TIMP3,16.33
2020-01-13,TOTS3,69.65
2020-01-13,TRPL4,22.4
2020-01-13,UGPA3,25.32
2020-01-13,USIM5,9.54
2020-01-13,VALE3,55.3
2020-01-13,VIVA3,30.0
2020-01-13,VIVT3,51.8
2020-01-13,VIVT4,58.69
2020-01-13,VVAR3,12.7
2020-01-13,WEGE3,34.32
2020-01-13,YDUQ3,47.7
2020-01-14,ABEV3,19.1
2020-01-14,ALPA4,34.26
2020-01-14,ALSO3,54.45
2020-01-14,ARZZ3,63.0
2020-01-14,AZUL4,59.19
2020-01-14,B3SA3,44.65
2020-01-14,BBAS3,50.15
2020-01-14,BBDC3,33.12
2020-01-14,BBDC4,34.76
2020-01-14,BBSE3,36.56
