data,ticker,fechamento,quantidade,volume
2023-01-02,EMBR3,14.3,3640400,51710482.0
2023-01-02,ENBR3,20.46,3476500,71611223.0
2023-01-02,ENEV3,11.2,5982000,67453539.0
2023-01-02,ENGI11,42.89,843700,36062465.0
2023-01-02,EQTL3,26.19,4085300,107228825.0
2023-01-02,EZTC3,12.88,1772400,22842031.0
2023-01-02,FLRY3,15.11,1906800,28689176.0
2023-01-02,GGBR4,29.46,4851900,141895997.0
2023-01-02,GOAU4,13.05,3083800,39909142.0
2023-01-02,GOLL4,6.88,5078800,35405979.0
2023-01-02,HAPV3,4.64,22269600,104479670.0
2023-01-02,HYPE3,43.73,2145500,93866001.0
2023-01-02,IGTI11,17.65,2440400,43123484.0
2023-01-02,IRBR3,0.87,33286300,29166297.0
2023-01-02,ITSA4,8.36,15184400,126576263.0
2023-01-02,ITUB4,24.49,23340700,566420816.0
2023-01-02,JBSS3,21.45,3552200,76102876.0
2023-01-02,JHSF3,4.88,1356300,6607146.0
2023-01-02,KLBN11,20.05,2368500,47326686.0
2023-01-02,LOGG3,15.39,193700,3005658.0
2023-01-02,LREN3,19.33,7901100,153060978.0
2023-01-02,LWSA3,6.42,9261900,59989794.0
2023-01-02,MGLU3,2.59,70129500,181624279.0
2023-01-02,MRFG3,8.36,5620500,47352032.0
2023-01-02,MRVE3,7.34,5698200,41578539.0
2023-01-02,MULT3,20.71,4130100,85782260.0
2023-01-02,NTCO3,10.64,7948200,85712613.0
2023-01-02,PCAR3,16.11,1905600,30551824.0
2023-01-02,PETR3,26.17,14365400,377072447.0
2023-01-02,PETR4,22.92,78424700,1811378585.0
2023-01-02,PETZ3,5.9,7159400,42336095.0
2023-01-02,POMO4,2.7,5251000,14370934.0
2023-01-02,PRIO3,36.76,6577200,242559312.0
2023-01-02,PSSA3,22.64,2282600,51928536.0
2023-01-02,QUAL3,5.52,2868700,15868989.0
2023-01-02,RADL3,23.26,3326700,77294745.0
2023-01-02,RAIL3,17.66,11855600,210034828.0
2023-01-02,RAIZ4,3.54,9470500,33825174.0
2023-01-02,RDOR3,27.08,4189200,114949768.0
2023-01-02,RECV3,32.74,1876100,61126219.0
2023-01-02,RENT3,51.25,4877200,248942720.0
2023-01-02,RRRP3,36.41,2878800,105482663.0
2023-01-02,SANB11,27.76,883400,24483799.0
2023-01-02,SBSP3,53.45,2990300,161145077.0
2023-01-02,SLCE3,45.94,731200,33426436.0
2023-01-02,SMFT3,12.73,624400,7977255.0
2023-01-02,SMTO3,23.5,3196600,75874471.0
2023-01-02,SOMA3,9.25,6504300,60938035.0
2023-01-02,STBP3,7.47,2272400,17108689.0
2023-01-02,SUZB3,48.98,2981100,145120611.0
2023-01-02,TAEE11,34.34,1609500,55301118.0
2023-01-02,TEND3,4.1,1905900,7730187.0
2023-01-02,TIMS3,11.98,2774100,33221526.0
2023-01-02,TOTS3,25.89,3063900,79556935.0
2023-01-02,TRPL4,22.78,1613200,36640348.0
2023-01-02,UGPA3,11.95,2973300,35721795.0
2023-01-02,USIM5,7.03,8284700,58112453.0
2023-01-02,VALE3,89.4,12783800,1143137603.0
2023-01-02,VAMO3,11.61,2921000,34088701.0
2023-01-02,VBBR3,14.7,5341100,78894199.0
2023-01-02,VIIA3,2.31,32476100,75000326.0
2023-01-02,VIVA3,20.76,857800,17945970.0
2023-01-02,VIVT3,36.39,1119300,40826990.0
2023-01-02,WEGE3,38.1,3017700,114860939.0
2023-01-02,YDUQ3,9.79,3892200,38177291.0
2023-01-03,ABEV3,14.17,36363800,518560034.0
2023-01-03,ALPA4,13.4,4079300,55681484.0
2023-01-03,ALSO3,15.58,2013200,31868946.0
2023-01-03,AMER3,8.52,28991700,256675173.0
2023-01-03,ARZZ3,71.81,1359000,99025543.0
2023-01-03,ASAI3,18.61,7978600,149402629.0
2023-01-03,AURE3,14.22,1562800,22391374.0
2023-01-03,AZUL4,10.16,10443000,108615179.0
2023-01-03,B3SA3,11.84,55579600,672234113.0
2023-01-03,BBAS3,32.64,10773700,352700653.0
2023-01-03,BBDC3,12.55,17655900,225645712.0
2023-01-03,BBDC4,14.0,127764400,1823802890.0
2023-01-03,BBSE3,32.35,5148200,168883003.0
2023-01-03,BEEF3,12.34,3954700,49461449.0
2023-01-03,BPAC11,21.52,16113200,349553511.0
2023-01-03,BPAN4,5.57,3234100,18449737.0
2023-01-03,BRAP4,29.56,2332900,69425534.0
2023-01-03,BRFS3,7.56,20577400,159040024.0
2023-01-03,BRKM5,22.46,3033700,69361560.0
2023-01-03,BRML3,7.77,16274600,128110556.0
2023-01-03,CASH3,1.08,73811900,85576074.0
2023-01-03,CCRO3,10.06,5901000,60241951.0
2023-01-03,CEAB3,2.12,3677800,8042784.0
2023-01-03,CIEL3,4.88,19159100,95280495.0
2023-01-03,CMIG4,10.65,9988100,107728904.0
2023-01-03,CMIN3,3.99,8068500,32378661.0
2023-01-03,COGN3,1.95,34649800,69508035.0
2023-01-03,CPFE3,31.79,2774500,88612701.0
2023-01-03,CPLE3,6.6,793900,5289095.0
2023-01-03,CPLE6,7.5,13813800,104724981.0
2023-01-03,CRFB3,14.07,5194800,73567423.0
2023-01-03,CSAN3,15.59,7097000,112741569.0
2023-01-03,CSMG3,15.07,2183000,32926674.0
2023-01-03,CSNA3,14.55,8660200,127468649.0
2023-01-03,CURY3,11.6,1264400,14774980.0
2023-01-03,CVCB3,3.98,22453100,93491903.0
2023-01-03,CXSE3,8.09,1404400,11418895.0
2023-01-03,CYRE3,12.28,7862400,98851408.0
2023-01-03,DIRR3,14.74,2197000,32720044.0
2023-01-03,DXCO3,6.45,3012900,19827762.0
2023-01-03,ECOR3,4.05,5669500,23564048.0
2023-01-03,EGIE3,36.98,2025700,75145842.0
2023-01-03,ELET3,39.83,16503800,663550599.0
2023-01-03,ELET6,41.42,2653500,110912696.0
2023-01-03,EMBR3,14.57,11357600,164905470.0
2023-01-03,ENBR3,19.15,3661800,70437821.0
2023-01-03,ENEV3,11.03,12501200,140488359.0
2023-01-03,ENGI11,41.97,1405200,59456627.0
2023-01-03,EQTL3,25.55,7885800,203154388.0
2023-01-03,EZTC3,12.59,1998400,25569394.0
2023-01-03,FLRY3,14.55,2149100,31750695.0
2023-01-03,GGBR4,29.52,13615600,404525520.0
2023-01-03,GOAU4,12.92,13176800,171681983.0
2023-01-03,GOLL4,6.63,9913400,68098597.0
2023-01-03,HAPV3,4.51,51774300,241234618.0
2023-01-03,HYPE3,41.84,3640300,154851944.0
2023-01-03,IGTI11,16.68,4415100,75148895.0
2023-01-03,IRBR3,0.87,36640900,32419319.0
2023-01-03,ITSA4,8.15,17066200,140336201.0
2023-01-03,ITUB4,23.98,29873800,718986662.0
2023-01-03,JBSS3,20.99,8052700,171655109.0
2023-01-03,JHSF3,4.8,2099700,10206851.0
2023-01-03,KLBN11,20.12,5413500,108786187.0
2023-01-03,LOGG3,14.77,330300,4976920.0
2023-01-03,LREN3,18.87,16029900,305517875.0
2023-01-03,LWSA3,5.98,14128600,87307028.0
2023-01-03,MGLU3,2.54,164163800,430692914.0
2023-01-03,MRFG3,8.19,11517500,95756907.0
2023-01-03,MRVE3,7.17,7863400,57179940.0
2023-01-03,MULT3,20.05,6963100,141824651.0
2023-01-03,NTCO3,10.12,12981100,135004200.0
2023-01-03,PCAR3,15.95,2090000,33564220.0
2023-01-03,PETR3,25.8,28657500,743477596.0
2023-01-03,PETR4,22.34,96750300,2170654516.0
2023-01-03,PETZ3,5.66,11394400,66217439.0
2023-01-03,POMO4,2.76,4979100,13724383.0
2023-01-03,PRIO3,34.3,12918600,455376623.0
2023-01-03,PSSA3,22.21,1009900,22561052.0
2023-01-03,QUAL3,5.94,15857500,99351784.0
2023-01-03,RADL3,22.82,3912700,89815973.0
2023-01-03,RAIL3,17.26,7425800,129417830.0
2023-01-03,RAIZ4,3.34,9560100,32785871.0
2023-01-03,RDOR3,25.74,5024500,132024131.0
2023-01-03,RECV3,31.03,2282800,72553944.0
2023-01-03,RENT3,49.99,7338800,370913692.0
2023-01-03,RRRP3,34.68,4051600,144283293.0
2023-01-03,SANB11,27.39,1321100,36385922.0
2023-01-03,SBSP3,52.94,3804800,203310696.0
2023-01-03,SLCE3,45.18,1261600,57651920.0
2023-01-03,SMFT3,12.26,1311100,16399574.0
2023-01-03,SMTO3,22.7,3699400,85646955.0
2023-01-03,SOMA3,8.95,9245800,85172968.0
2023-01-03,STBP3,7.28,2968900,21902357.0
2023-01-03,SUZB3,49.85,6224500,307020682.0
2023-01-03,TAEE11,33.86,2140300,72912414.0
2023-01-03,TEND3,4.28,4678600,20006429.0
2023-01-03,TIMS3,11.69,6118000,72250487.0
2023-01-03,TOTS3,25.0,4250800,108535178.0
2023-01-03,TRPL4,22.23,2563200,57482736.0
2023-01-03,UGPA3,11.76,5635500,67357646.0
2023-01-03,USIM5,6.95,13377700,94141773.0
2023-01-03,VALE3,89.24,25332600,2265047908.0
2023-01-03,VAMO3,10.95,3282000,36530820.0
2023-01-03,VBBR3,14.26,8801300,127056080.0
2023-01-03,VIIA3,2.2,85331700,193838142.0
2023-01-03,VIVA3,20.15,842500,17305571.0
2023-01-03,VIVT3,35.66,2097900,75436465.0
2023-01-03,WEGE3,37.15,5662900,212383785.0
2023-01-03,YDUQ3,9.17,4878600,46010477.0
2023-01-04,ABEV3,14.25,23791800,340356296.0
2023-01-04,ALPA4,13.49,1947500,26331918.0
2023-01-04,ALSO3,15.73,1832100,28480432.0
2023-01-04,AMER3,8.73,24618000,211859688.0
2023-01-04,ARZZ3,73.46,1547600,113065329.0
2023-01-04,ASAI3,19.08,9017200,171260048.0
2023-01-04,AURE3,14.5,2937400,42031401.0
2023-01-04,AZUL4,10.56,10861600,113521771.0
2023-01-04,B3SA3,11.93,46600300,558212620.0
2023-01-04,BBAS3,33.06,9759500,321651276.0
2023-01-04,BBDC3,12.66,15164000,190703757.0
2023-01-04,BBDC4,14.04,153235200,2133879610.0
2023-01-04,BBSE3,32.51,5921800,193245247.0
2023-01-04,BEEF3,12.81,6551800,83328323.0
2023-01-04,BPAC11,21.9,13800600,302572378.0
2023-01-04,BPAN4,5.69,2229700,12511590.0
2023-01-04,BRAP4,29.84,3832700,113960310.0
2023-01-04,BRFS3,7.71,15704100,121335306.0
2023-01-04,BRKM5,22.41,2553200,57605724.0
2023-01-04,BRML3,7.85,13760500,106918466.0
2023-01-04,CASH3,1.12,41744900,45977384.0
2023-01-04,CCRO3,10.19,10068700,102486536.0
2023-01-04,CEAB3,2.25,2931500,6443654.0
2023-01-04,CIEL3,4.88,17191300,83817448.0
2023-01-04,CMIG4,10.78,10292800,110356689.0
2023-01-04,CMIN3,3.98,7613500,30164349.0
2023-01-04,COGN3,2.03,35252600,69780005.0
2023-01-04,CPFE3,32.16,1985300,63992628.0
2023-01-04,CPLE3,6.68,1576800,10656985.0
2023-01-04,CPLE6,7.71,16913300,131051461.0
2023-01-04,CRFB3,14.39,4243400,60293315.0
2023-01-04,CSAN3,15.7,7849500,123183924.0
2023-01-04,CSMG3,14.92,1214100,18153391.0
2023-01-04,CSNA3,14.66,6661500,96743933.0
2023-01-04,CURY3,11.64,1076100,12587828.0
2023-01-04,CVCB3,4.25,25803200,106274606.0
2023-01-04,CXSE3,8.15,1815200,14775739.0
2023-01-04,CYRE3,12.76,8608300,108699420.0
2023-01-04,DIRR3,14.45,2897700,42240974.0
2023-01-04,DXCO3,6.67,4524300,29921456.0
2023-01-04,ECOR3,4.13,7214800,29461468.0
2023-01-04,EGIE3,37.0,1456300,53799591.0
2023-01-04,ELET3,40.9,15637400,641482673.0
2023-01-04,ELET6,42.5,3647100,154973631.0
2023-01-04,EMBR3,14.97,7529100,110374777.0
2023-01-04,ENBR3,19.62,3236200,63100402.0
2023-01-04,ENEV3,11.45,11626900,132000335.0
2023-01-04,ENGI11,41.77,1539000,64289947.0
2023-01-04,EQTL3,25.6,7421100,189208085.0
2023-01-04,EZTC3,13.15,3698200,47924085.0
2023-01-04,FLRY3,14.85,3500000,51590096.0
2023-01-04,GGBR4,29.38,7724600,226302235.0
2023-01-04,GOAU4,13.03,6484700,83858846.0
2023-01-04,GOLL4,6.84,9380100,63628585.0
2023-01-04,HAPV3,4.58,59627400,272644571.0
2023-01-04,HYPE3,41.98,5473900,229343359.0
2023-01-04,IGTI11,16.83,5010700,83698420.0
2023-01-04,IRBR3,0.97,91154300,86006541.0
2023-01-04,ITSA4,8.22,18690300,153060402.0
2023-01-04,ITUB4,24.05,29881500,719284846.0
2023-01-04,JBSS3,21.3,7129800,151036285.0
2023-01-04,JHSF3,4.79,1886400,9008143.0
2023-01-04,KLBN11,20.34,5587500,114111623.0
2023-01-04,LOGG3,14.92,370500,5502767.0
2023-01-04,LREN3,18.99,15570400,297013542.0
2023-01-04,LWSA3,5.99,18059800,107662455.0
2023-01-04,MGLU3,2.55,148041300,378333506.0
2023-01-04,MRFG3,8.35,10294100,84588495.0
2023-01-04,MRVE3,7.41,9042300,66025782.0
2023-01-04,MULT3,20.39,8742700,176619085.0
2023-01-04,NTCO3,11.02,23874500,256313189.0
2023-01-04,PCAR3,16.73,3535400,58386072.0
2023-01-04,PETR3,26.23,24517300,641195341.0
2023-01-04,PETR4,23.05,129504000,2964416659.0
2023-01-04,PETZ3,5.78,16944800,98021471.0
2023-01-04,POMO4,2.79,3975900,11071797.0
2023-01-04,PRIO3,34.09,10889600,371666916.0
2023-01-04,PSSA3,22.28,1583500,35335174.0
2023-01-04,QUAL3,6.04,10984500,64856228.0
2023-01-04,RADL3,22.7,4526100,102900184.0
2023-01-04,RAIL3,17.52,7541700,131580375.0
2023-01-04,RAIZ4,3.32,10680900,35863068.0
2023-01-04,RDOR3,26.14,4982200,131112367.0
2023-01-04,RECV3,31.12,2418100,75386685.0
2023-01-04,RENT3,50.58,4544400,229783012.0
2023-01-04,RRRP3,34.89,5821900,199249928.0
2023-01-04,SANB11,28.07,1769700,49659306.0
2023-01-04,SBSP3,53.35,1982500,105542690.0
2023-01-04,SLCE3,44.35,1144800,50937650.0
2023-01-04,SMFT3,12.5,994200,12436430.0
2023-01-04,SMTO3,22.9,3141500,70881842.0
2023-01-04,SOMA3,9.37,9251600,86527196.0
2023-01-04,STBP3,7.23,7573200,54995145.0
2023-01-04,SUZB3,49.95,4347400,217662360.0
2023-01-04,TAEE11,34.03,2185500,74296866.0
2023-01-04,TEND3,4.21,2319800,9817562.0
2023-01-04,TIMS3,11.9,7847200,92886636.0
2023-01-04,TOTS3,25.73,6374700,165126765.0
2023-01-04,TRPL4,22.25,1754200,38922941.0
2023-01-04,UGPA3,12.04,8393000,101273124.0
2023-01-04,USIM5,7.09,12704900,89250449.0
2023-01-04,VALE3,89.4,26395300,2346038611.0
2023-01-04,VAMO3,11.22,3677700,40785114.0
2023-01-04,VBBR3,14.68,8488200,123541035.0
2023-01-04,VIIA3,2.28,84012500,189261852.0
2023-01-04,VIVA3,20.25,905800,18300748.0
2023-01-04,VIVT3,36.44,2147300,78148395.0
2023-01-04,WEGE3,37.4,6169800,229308175.0
2023-01-04,YDUQ3,9.29,9518000,86908807.0
2023-01-05,ABEV3,14.29,31031500,442535690.0
2023-01-05,ALPA4,13.86,2682000,36864984.0
2023-01-05,ALSO3,16.24,2947300,46956495.0
2023-01-05,AMER3,9.69,42627600,393956678.0
2023-01-05,ARZZ3,74.34,1661300,123542880.0
2023-01-05,ASAI3,18.98,6318600,120727622.0
2023-01-05,AURE3,14.57,4358300,62654936.0
2023-01-05,AZUL4,11.55,17393500,192204929.0
2023-01-05,B3SA3,12.3,42701200,522037019.0
2023-01-05,BBAS3,34.57,16968800,579064317.0
2023-01-05,BBDC3,13.07,12525700,162344627.0
2023-01-05,BBDC4,14.65,164949200,2370231637.0
2023-01-05,BBSE3,32.58,6885300,224240475.0
2023-01-05,BEEF3,13.08,4631100,60103467.0
2023-01-05,BPAC11,22.62,13397000,300895478.0
2023-01-05,BPAN4,5.77,3422000,19662083.0
2023-01-05,BRAP4,30.58,3479600,105809355.0
2023-01-05,BRFS3,8.38,25907800,208545570.0
2023-01-05,BRKM5,23.09,2609800,59439211.0
2023-01-05,BRML3,8.07,16607300,132055590.0
2023-01-05,CASH3,1.14,24013200,27020930.0
2023-01-05,CCRO3,10.33,9546000,98448894.0
2023-01-05,CEAB3,2.31,4745800,10822753.0
2023-01-05,CIEL3,4.89,43014600,209783361.0
2023-01-05,CMIG4,10.88,11541400,124782104.0
2023-01-05,CMIN3,4.05,11753600,47334394.0
2023-01-05,COGN3,2.05,39666700,81073151.0
2023-01-05,CPFE3,32.2,1786900,57547441.0
2023-01-05,CPLE3,6.75,1013300,6782236.0
2023-01-05,CPLE6,7.65,11903000,90382727.0
2023-01-05,CRFB3,14.69,4850900,70929706.0
2023-01-05,CSAN3,16.02,8362000,132658923.0
2023-01-05,CSMG3,15.22,1200900,18144815.0
2023-01-05,CSNA3,15.63,17032900,259718477.0
2023-01-05,CURY3,11.85,1447500,17136730.0
2023-01-05,CVCB3,4.35,18618400,79503890.0
2023-01-05,CXSE3,8.1,2278900,18490084.0
2023-01-05,CYRE3,13.1,7611700,98837450.0
2023-01-05,DIRR3,14.71,3146400,45564699.0
2023-01-05,DXCO3,6.85,4730500,32076233.0
2023-01-05,ECOR3,4.25,7152000,29954705.0
2023-01-05,EGIE3,36.76,1778500,65201446.0
2023-01-05,ELET3,40.98,10605400,434023388.0
2023-01-05,ELET6,42.3,1852400,78413162.0
2023-01-05,EMBR3,14.8,9746900,145264416.0
2023-01-05,ENBR3,19.57,4930600,96501404.0
2023-01-05,ENEV3,11.71,12344800,144502293.0
2023-01-05,ENGI11,41.35,3857700,159472026.0
2023-01-05,EQTL3,25.68,10972500,279856671.0
2023-01-05,EZTC3,13.14,2838400,36938513.0
2023-01-05,FLRY3,15.12,3051700,46154085.0
2023-01-05,GGBR4,30.1,11716700,350986150.0
2023-01-05,GOAU4,13.25,10983700,145375782.0
2023-01-05,GOLL4,7.35,8957300,63685413.0
2023-01-05,HAPV3,4.77,46150400,214932667.0
2023-01-05,HYPE3,42.52,4478300,189310665.0
2023-01-05,IGTI11,17.27,3247200,55937279.0
2023-01-05,IRBR3,0.93,53514800,50840984.0
2023-01-05,ITSA4,8.34,26727900,221885004.0
2023-01-05,ITUB4,24.8,36322800,894775397.0
2023-01-05,JBSS3,22.1,9633400,209421506.0
2023-01-05,JHSF3,4.92,3091500,15050866.0
2023-01-05,KLBN11,20.57,5531200,113538369.0
2023-01-05,LOGG3,15.04,321100,4774925.0
2023-01-05,LREN3,18.7,35651300,665096821.0
2023-01-05,LWSA3,6.54,16238400,103513920.0
2023-01-05,MGLU3,2.66,174089300,456733954.0
2023-01-05,MRFG3,8.47,15022300,124084008.0
2023-01-05,MRVE3,7.48,7627200,56809361.0
2023-01-05,MULT3,20.93,9254800,193147675.0
2023-01-05,NTCO3,11.7,17969800,204336065.0
2023-01-05,PCAR3,16.63,2633100,43783795.0
2023-01-05,PETR3,27.08,20367800,549572842.0
2023-01-05,PETR4,23.88,73886000,1748887039.0
2023-01-05,PETZ3,6.0,15211000,90779686.0
2023-01-05,POMO4,2.91,5842300,16742170.0
2023-01-05,PRIO3,34.97,8847600,308333028.0
2023-01-05,PSSA3,22.5,1999900,44796365.0
2023-01-05,QUAL3,5.93,7785600,45884642.0
2023-01-05,RADL3,23.41,8038800,187865480.0
2023-01-05,RAIL3,17.64,8129000,142765830.0
2023-01-05,RAIZ4,3.23,35445300,114796569.0
2023-01-05,RDOR3,27.65,7411200,201060745.0
2023-01-05,RECV3,31.08,4674500,144573256.0
2023-01-05,RENT3,51.0,7866700,402083475.0
2023-01-05,RRRP3,37.25,5507000,201111577.0
2023-01-05,SANB11,28.58,3467400,98889822.0
2023-01-05,SBSP3,54.68,3490600,189389702.0
2023-01-05,SLCE3,44.75,1546000,68494104.0
2023-01-05,SMFT3,12.56,1266300,15896132.0
2023-01-05,SMTO3,22.41,3670800,82271664.0
2023-01-05,SOMA3,9.71,10243900,98122358.0
2023-01-05,STBP3,7.12,8999400,64164977.0
2023-01-05,SUZB3,50.26,4531200,227738108.0
2023-01-05,TAEE11,34.04,1934500,65808688.0
2023-01-05,TEND3,4.63,10644900,49690219.0
2023-01-05,TIMS3,11.79,10135000,119882331.0
2023-01-05,TOTS3,26.9,6459400,173503588.0
2023-01-05,TRPL4,22.11,2017200,44450964.0
2023-01-05,UGPA3,12.2,8176200,99075039.0
2023-01-05,USIM5,7.51,26812000,197741953.0
2023-01-05,VALE3,90.9,29085600,2635650196.0
2023-01-05,VAMO3,11.5,3490600,40085990.0
2023-01-05,VBBR3,14.75,11858600,174867236.0
2023-01-05,VIIA3,2.34,74311300,171894070.0
2023-01-05,VIVA3,20.45,1587600,32451261.0
2023-01-05,VIVT3,37.42,3810900,141921761.0
2023-01-05,WEGE3,37.48,6660600,250322594.0
2023-01-05,YDUQ3,9.41,4914800,46366040.0
2023-01-06,ABEV3,14.32,20889800,298298670.0
2023-01-06,ALPA4,13.87,3765300,52291885.0
2023-01-06,ALSO3,16.71,5178000,86346479.0
2023-01-06,AMER3,10.41,29043100,293149350.0
2023-01-06,ARZZ3,75.8,774500,58458335.0
2023-01-06,ASAI3,19.04,4999100,95497759.0
2023-01-06,AURE3,14.58,2864500,41776526.0
2023-01-06,AZUL4,11.84,15117600,177131477.0
2023-01-06,B3SA3,12.59,18701800,234748128.0
2023-01-06,BBAS3,35.05,14752300,514003817.0
2023-01-06,BBDC3,13.42,9496600,126205680.0
2023-01-06,BBDC4,15.06,86788300,1285692095.0
2023-01-06,BBSE3,33.53,3722200,123808074.0
2023-01-06,BEEF3,13.27,5466000,71880455.0
2023-01-06,BPAC11,22.9,6325400,144490892.0
2023-01-06,BPAN4,5.86,2571700,15010186.0
2023-01-06,BRAP4,30.69,3150300,96832789.0
2023-01-06,BRFS3,8.64,16131500,137761719.0
2023-01-06,BRKM5,23.23,2042100,47603855.0
2023-01-06,BRML3,8.26,16132900,132888693.0
2023-01-06,CASH3,1.15,23713900,27255799.0
2023-01-06,CCRO3,10.45,6921500,72269446.0
2023-01-06,CEAB3,2.35,5243700,12112474.0
2023-01-06,CIEL3,4.96,32410200,159878259.0
2023-01-06,CMIG4,10.88,9488200,103009479.0
2023-01-06,CMIN3,4.3,19131500,81457515.0
2023-01-06,COGN3,2.09,44494300,92282103.0
2023-01-06,CPFE3,31.86,1291000,41175581.0
2023-01-06,CPLE3,6.65,729100,4869095.0
2023-01-06,CPLE6,7.54,14056200,105870947.0
2023-01-06,CRFB3,14.79,3962100,58769199.0
2023-01-06,CSAN3,16.58,6936800,114064287.0
2023-01-06,CSMG3,15.25,800100,12116056.0
2023-01-06,CSNA3,16.27,15974400,261044724.0
2023-01-06,CURY3,12.1,1755100,21441411.0
2023-01-06,CVCB3,4.62,18555200,83367078.0
2023-01-06,CXSE3,8.06,2151300,17290672.0
2023-01-06,CYRE3,13.71,11356700,154628848.0
2023-01-06,DIRR3,15.02,3166000,47621058.0
2023-01-06,DXCO3,6.81,3997500,27270837.0
2023-01-06,ECOR3,4.49,7898200,34728093.0
2023-01-06,EGIE3,36.87,1403100,51573301.0
2023-01-06,ELET3,41.0,9181000,377453559.0
2023-01-06,ELET6,42.2,1622100,68701255.0
2023-01-06,EMBR3,14.55,5012300,73724963.0
2023-01-06,ENBR3,19.55,6284300,122094221.0
2023-01-06,ENEV3,12.38,12831500,156962919.0
2023-01-06,ENGI11,41.2,1772300,72893525.0
2023-01-06,EQTL3,25.6,10558700,270537464.0
2023-01-06,EZTC3,13.52,2509900,33555999.0
2023-01-06,FLRY3,15.59,3581500,55510511.0
2023-01-06,GGBR4,30.33,11329600,347361379.0
2023-01-06,GOAU4,13.35,10218800,136902728.0
2023-01-06,GOLL4,7.62,8020000,60216905.0
2023-01-06,HAPV3,4.72,69814800,325264870.0
2023-01-06,HYPE3,43.13,2421500,103927194.0
2023-01-06,IGTI11,18.01,3964700,70764166.0
2023-01-06,IRBR3,0.99,63650500,62293237.0
2023-01-06,ITSA4,8.48,20301100,171803820.0
2023-01-06,ITUB4,25.23,37628200,942922633.0
2023-01-06,JBSS3,22.21,5562700,123298539.0
2023-01-06,JHSF3,4.86,4278100,21180519.0
2023-01-06,KLBN11,20.31,3807300,77376459.0
2023-01-06,LOGG3,15.28,500700,7543494.0
2023-01-06,LREN3,19.39,22888400,440282652.0
2023-01-06,LWSA3,6.5,13998200,91347613.0
2023-01-06,MGLU3,2.76,143904100,389690559.0
2023-01-06,MRFG3,8.45,10988500,92713124.0
2023-01-06,MRVE3,7.55,12671200,95927176.0
2023-01-06,MULT3,21.49,4625600,98643262.0
2023-01-06,NTCO3,12.25,14876800,179267776.0
2023-01-06,PCAR3,16.71,1999500,33455665.0
2023-01-06,PETR3,26.91,14109900,381744610.0
2023-01-06,PETR4,23.74,51851500,1236647287.0
2023-01-06,PETZ3,6.18,9496600,58774420.0
2023-01-06,POMO4,2.85,4257500,12291777.0
2023-01-06,PRIO3,35.18,9947800,346256704.0
2023-01-06,PSSA3,22.8,1881700,42664064.0
2023-01-06,QUAL3,6.32,5519400,33863861.0
2023-01-06,RADL3,23.89,7654100,181202614.0
2023-01-06,RAIL3,17.8,5244100,93387654.0
2023-01-06,RAIZ4,3.22,37999700,122330278.0
2023-01-06,RDOR3,27.94,3991800,111307985.0
2023-01-06,RECV3,31.63,1500900,47215485.0
